m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
89.060	388.068	399.329	1.029
89.096	387.978	399.006	1.028
90.055	19.497	20.692	1.061
91.039	79.123	81.059	1.024
91.050	79.230	81.156	1.024
91.058	79.271	81.188	1.024
92.062	27.257	27.051	0.992
93.033	613.995	602.820	0.982
93.070	613.947	602.756	0.982
94.041	50.005	48.771	0.975
95.049	40.621	40.193	0.989
95.086	40.605	40.161	0.989
96.057	4.800	5.296	1.103
97.040	33.494	34.575	1.032
97.065	33.535	34.608	1.032
97.101	33.486	34.543	1.032
97.967	5.267	4.714	0.895
98.975	31.671	31.603	0.998
99.080	31.770	31.700	0.998
99.092	31.778	31.700	0.998
99.104	31.745	31.635	0.997
99.117	31.729	31.635	0.997
101.060	35.435	35.833	1.011
101.096	35.452	35.865	1.012
102.025	5.267	5.199	0.987
102.068	5.243	5.199	0.992
102.104	5.234	5.166	0.987
102.128	5.234	5.166	0.987
103.032	29.030	26.794	0.923
103.042	29.038	26.794	0.923
103.075	29.054	26.794	0.922
103.112	29.005	26.730	0.922
103.123	28.972	26.698	0.921
104.047	3.019	2.938	0.973
104.049	3.019	2.938	0.973
104.062	3.027	3.035	1.003
105.037	9.024	8.814	0.977
105.057	9.016	8.814	0.978
105.070	9.016	8.814	0.978
106.078	3.068	2.615	0.852
107.049	58.530	56.908	0.972
107.086	58.546	56.908	0.972
108.057	9.123	8.620	0.945
108.081	9.106	8.588	0.943
108.093	9.139	8.620	0.943
109.065	25.027	24.276	0.970
109.076	25.035	24.309	0.971
109.089	25.044	24.341	0.972
109.101	25.035	24.341	0.972
110.060	3.569	3.616	1.013
110.073	3.544	3.616	1.020
110.084	3.536	3.616	1.023
110.109	3.520	3.649	1.037
111.080	16.251	16.239	0.999
111.092	16.267	16.239	0.998
111.104	16.275	16.271	1.000
111.117	16.275	16.303	1.002
112.007	3.347	3.423	1.023
112.052	3.323	3.358	1.011
112.088	3.298	3.358	1.018
112.112	3.306	3.358	1.016
113.015	15.652	16.853	1.077
113.060	15.685	16.885	1.076
113.096	15.669	16.853	1.076
113.107	15.661	16.885	1.078
114.091	11.747	12.429	1.058
114.128	11.780	12.494	1.061
115.075	12.428	13.108	1.055
115.112	12.420	13.075	1.053
115.123	12.404	13.075	1.054
116.143	3.347	3.649	1.090
117.070	53.923	54.942	1.019
117.078	53.899	54.909	1.019
117.091	53.899	54.909	1.019
117.102	53.882	54.877	1.018
117.127	53.718	54.813	1.020
118.065	4.241	4.520	1.066
118.078	4.250	4.552	1.071
118.081	4.250	4.552	1.071
118.086	4.258	4.552	1.069
119.060	12.396	13.206	1.065
119.086	12.388	13.206	1.066
120.081	1.534	1.323	0.863
121.052	31.967	31.379	0.982
121.065	32.000	31.444	0.983
121.089	32.057	31.444	0.981
121.101	32.057	31.411	0.980
122.060	4.406	4.037	0.916
122.084	4.406	4.069	0.923
122.096	4.389	4.069	0.927
123.092	14.159	14.237	1.006
124.039	2.773	3.068	1.106
124.057	2.789	3.100	1.111
125.042	12.552	12.300	0.980
125.060	12.593	12.397	0.984
125.071	12.593	12.397	0.984
125.084	12.593	12.430	0.987
125.096	12.601	12.430	0.986
125.107	12.585	12.397	0.985
125.120	12.593	12.397	0.984
127.112	20.098	19.565	0.973
127.136	20.090	19.501	0.971
127.903	3.159	3.132	0.992
128.120	3.274	3.358	1.026
128.143	3.282	3.390	1.033
128.911	10.542	10.785	1.023
129.045	11.018	11.366	1.032
129.070	11.034	11.398	1.033
129.091	11.034	11.495	1.042
129.127	10.977	11.463	1.044
129.139	10.920	11.431	1.047
129.151	10.821	11.398	1.053
131.060	11.224	11.689	1.041
131.107	11.215	11.689	1.042
131.143	11.101	11.689	1.053
131.154	11.068	11.689	1.056
132.066	1.526	1.582	1.037
132.102	1.534	1.679	1.094
133.065	6.163	6.491	1.053
133.101	5.843	6.104	1.045
135.080	10.518	10.525	1.001
135.117	10.510	10.493	0.998
137.047	21.813	19.307	0.885
137.060	21.788	19.307	0.886
137.060	21.788	19.307	0.886
137.071	21.780	19.210	0.882
137.132	21.772	19.146	0.879
139.148	9.492	9.718	1.024
144.175	2.338	2.357	1.008
145.076	30.196	30.668	1.016
145.122	30.196	30.636	1.015
145.962	3.922	3.842	0.980
145.968	3.913	3.842	0.982
146.970	4.053	3.649	0.900
146.976	4.070	3.649	0.897
148.088	0.951	0.936	0.984
148.125	0.927	0.968	1.045
149.096	25.012	24.568	0.982
151.075	7.975	8.751	1.097
152.120	1.665	1.453	0.872
153.055	10.780	10.137	0.940
153.070	10.788	10.137	0.940
153.127	10.771	10.073	0.935
153.151	10.771	10.105	0.938
153.980	1.829	1.872	1.024
155.086	13.174	13.042	0.990
155.107	13.166	13.010	0.988
155.142	13.150	12.978	0.987
157.159	7.515	7.685	1.023
159.174	11.067	11.785	1.065
161.132	2.174	2.357	1.084
162.128	0.943	0.839	0.890
163.063	5.325	5.553	1.043
163.075	5.333	5.553	1.041
163.099	5.333	5.521	1.035
163.123	5.316	5.489	1.032
163.136	5.316	5.489	1.032
163.148	5.292	5.456	1.031
165.091	3.019	2.615	0.866
165.985	1.033	0.871	0.843
166.062	1.058	0.936	0.885
166.078	1.066	0.936	0.878
166.135	1.042	0.968	0.930
167.070	5.169	4.940	0.956
167.086	5.185	4.940	0.953
174.140	9.057	8.847	0.977
175.148	1.895	1.679	0.886
178.062	0.935	1.000	1.070
178.123	0.886	0.871	0.984
179.086	1.599	1.517	0.948
179.107	1.591	1.517	0.953
179.128	1.575	1.517	0.963
179.929	0.615	0.904	1.469
180.081	0.607	0.742	1.223
180.093	0.631	0.742	1.176
180.151	0.656	0.807	1.230
180.937	3.708	3.778	1.019
181.076	3.741	3.681	0.984
181.101	3.733	3.681	0.986
181.159	3.766	3.649	0.969
181.170	3.774	3.649	0.967
182.109	0.787	0.775	0.984
183.047	6.408	6.425	1.003
183.080	6.400	6.425	1.004
186.140	0.705	0.549	0.778
187.148	2.075	1.872	0.902
188.937	1.066	1.001	0.938
189.164	1.017	0.839	0.825
191.143	2.626	3.132	1.193
192.093	1.772	1.840	1.038
193.101	4.513	4.780	1.059
193.122	4.423	4.715	1.066
194.154	1.895	1.776	0.937
195.065	1.714	2.034	1.186
195.138	1.698	2.002	1.179
197.132	1.706	1.711	1.003
199.148	3.183	2.970	0.933
201.139	15.405	14.946	0.970
201.233	15.405	14.979	0.972
203.086	1.197	1.162	0.970
203.154	1.214	1.227	1.010
204.187	0.599	0.419	0.701
205.157	1.723	1.679	0.975
205.195	1.698	1.582	0.932
211.148	9.552	10.947	1.146
228.093	7.926	8.944	1.128
228.269	7.844	8.912	1.136
237.164	1.230	1.130	0.918
239.007	1.444	1.453	1.006
239.179	1.403	1.356	0.967
150.000	873.860	871.376	0.997
