m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
77.060	47.976	48.779	1.017
78.046	7.205	7.201	1.000
79.054	25.859	25.760	0.996
80.049	3.397	3.261	0.960
81.070	48.062	45.483	0.946
82.078	5.543	6.200	1.118
82.989	87.306	90.857	1.041
83.010	87.374	90.825	1.039
83.049	87.405	90.825	1.039
83.086	87.261	90.535	1.038
83.911	7.848	7.750	0.987
84.081	10.374	10.591	1.021
84.919	197.461	192.828	0.977
85.065	220.980	216.399	0.979
85.101	220.555	216.012	0.979
86.036	19.803	20.371	1.029
86.060	19.818	20.274	1.023
86.096	19.788	20.210	1.021
87.044	29.880	30.541	1.022
87.080	29.880	30.508	1.021
88.112	9.054	9.073	1.002
89.023	388.173	395.666	1.019
89.042	388.166	395.666	1.019
89.060	388.136	395.570	1.019
89.096	387.955	395.409	1.019
90.055	19.946	20.400	1.023
91.039	72.384	74.536	1.030
91.050	72.558	74.665	1.029
91.058	72.665	74.859	1.030
92.062	30.150	30.731	1.019
93.033	705.289	703.779	0.998
93.070	705.245	703.684	0.998
94.041	56.951	56.744	0.996
95.049	40.136	40.288	1.004
95.086	40.136	40.159	1.001
96.057	4.929	4.682	0.950
97.040	28.190	28.766	1.020
97.065	28.183	28.766	1.021
97.101	28.168	28.701	1.019
97.967	4.989	4.391	0.880
98.975	28.598	29.410	1.028
99.080	28.749	29.571	1.029
99.092	28.757	29.571	1.028
99.104	28.742	29.571	1.029
99.117	28.734	29.604	1.030
101.060	33.389	32.443	0.972
101.096	33.389	32.476	0.973
102.025	5.695	6.006	1.055
102.068	5.687	6.038	1.062
102.104	5.680	5.973	1.052
102.128	5.680	6.006	1.057
103.032	25.526	24.532	0.961
103.042	25.511	24.468	0.959
103.075	25.519	24.468	0.959
103.112	25.473	24.468	0.961
103.123	25.443	24.435	0.960
104.047	3.109	3.100	0.997
104.049	3.094	3.100	1.002
104.062	3.101	3.132	1.010
105.037	8.166	7.200	0.882
105.057	8.159	7.200	0.883
105.070	8.189	7.233	0.883
106.078	2.965	2.970	1.002
107.049	60.425	60.844	1.007
107.086	60.372	60.780	1.007
108.057	9.486	8.846	0.933
108.081	9.524	8.846	0.929
108.093	9.524	8.814	0.925
109.065	23.790	23.338	0.981
109.076	23.790	23.338	0.981
109.089	23.805	23.403	0.983
109.101	23.821	23.500	0.987
110.060	2.995	2.906	0.970
110.073	2.995	2.906	0.970
110.084	3.003	2.906	0.968
110.109	2.972	2.874	0.967
111.080	13.618	14.302	1.050
111.092	13.595	14.173	1.043
111.104	13.588	14.173	1.043
111.117	13.588	14.173	1.043
112.007	2.729	2.712	0.994
112.052	2.707	2.712	1.002
112.088	2.714	2.647	0.975
112.112	2.729	2.647	0.970
113.015	13.928	14.464	1.038
113.060	13.928	14.464	1.038
113.096	13.875	14.367	1.035
113.107	13.883	14.367	1.035
114.091	11.275	10.720	0.951
114.128	11.283	10.785	0.956
115.075	12.026	12.624	1.050
115.112	12.019	12.624	1.050
115.123	12.026	12.624	1.050
116.143	3.260	3.002	0.921
117.070	51.415	49.551	0.964
117.078	51.369	49.551	0.965
117.091	51.362	49.551	0.965
117.102	51.331	49.551	0.965
117.127	51.180	49.422	0.966
118.065	4.314	4.133	0.958
118.078	4.322	4.133	0.956
118.081	4.314	4.133	0.958
118.086	4.307	4.133	0.960
119.060	10.586	11.301	1.068
119.086	10.571	11.333	1.072
120.081	1.759	1.776	1.009
121.052	32.623	33.541	1.028
121.065	32.623	33.509	1.027
121.089	32.623	33.509	1.027
121.101	32.646	33.509	1.026
122.060	4.239	4.004	0.945
122.084	4.254	4.069	0.956
122.096	4.269	4.069	0.953
123.092	14.619	15.272	1.045
124.039	2.639	2.389	0.905
124.057	2.646	2.389	0.903
125.042	12.352	12.496	1.012
125.060	12.382	12.560	1.014
125.071	12.398	12.560	1.013
125.084	12.413	12.560	1.012
125.096	12.398	12.560	1.013
125.107	12.382	12.560	1.014
125.120	12.367	12.528	1.013
127.112	17.431	17.401	0.998
127.136	17.371	17.369	1.000
127.903	2.745	2.938	1.070
128.120	2.806	3.003	1.070
128.143	2.813	3.035	1.079
128.911	9.857	10.816	1.097
129.045	10.343	11.365	1.099
129.070	10.343	11.333	1.096
129.091	10.320	11.301	1.095
129.127	10.282	11.204	1.090
129.139	10.207	11.139	1.091
129.151	10.146	11.075	1.092
131.060	9.720	10.654	1.096
131.107	9.705	10.589	1.091
131.143	9.683	10.589	1.094
131.154	9.652	10.525	1.090
132.066	1.334	1.873	1.403
132.102	1.365	1.905	1.396
133.065	4.960	5.490	1.107
133.101	4.846	5.361	1.106
135.080	11.245	11.752	1.045
135.117	11.222	11.752	1.047
137.047	20.160	17.757	0.881
137.060	20.182	17.790	0.881
137.060	20.182	17.790	0.881
137.071	20.198	17.790	0.881
137.132	20.152	17.628	0.875
139.148	9.667	10.042	1.039
144.175	2.381	2.260	0.949
145.076	27.095	27.117	1.001
145.122	27.096	27.085	1.000
145.962	3.359	2.841	0.846
145.968	3.367	2.841	0.844
146.970	3.943	3.972	1.007
146.976	3.958	3.972	1.003
148.088	1.099	1.001	0.910
148.125	1.092	1.065	0.976
149.096	26.362	24.792	0.940
151.075	7.993	7.492	0.937
152.120	1.493	1.872	1.254
153.055	10.540	10.331	0.980
153.070	10.540	10.331	0.980
153.127	10.525	10.267	0.976
153.151	10.525	10.267	0.976
153.980	1.857	2.098	1.130
155.086	13.519	13.850	1.025
155.107	13.504	13.818	1.023
155.142	13.473	13.818	1.026
157.159	7.704	7.136	0.926
159.174	17.842	16.210	0.909
161.132	2.138	1.937	0.906
162.128	0.887	1.033	1.165
163.063	5.505	5.683	1.032
163.075	5.505	5.683	1.032
163.099	5.528	5.683	1.028
163.123	5.543	5.715	1.031
163.136	5.558	5.715	1.028
163.148	5.543	5.651	1.019
165.091	2.912	2.647	0.909
165.985	1.289	1.323	1.027
166.062	1.220	1.291	1.058
166.078	1.220	1.291	1.058
166.135	1.190	1.291	1.085
167.070	5.611	5.327	0.949
167.086	5.619	5.327	0.948
174.140	8.537	8.619	1.010
175.148	1.797	1.679	0.934
178.062	0.970	0.936	0.965
178.123	0.940	0.839	0.893
179.086	1.433	1.388	0.969
179.107	1.433	1.356	0.946
179.128	1.448	1.388	0.959
179.929	0.637	0.419	0.659
180.081	0.644	0.420	0.651
180.093	0.629	0.387	0.616
180.151	0.621	0.452	0.727
180.937	16.112	13.560	0.842
181.076	16.134	13.690	0.848
181.101	16.127	13.690	0.849
181.159	16.096	13.690	0.850
181.170	16.096	13.690	0.850
182.109	1.493	1.550	1.038
183.047	6.544	6.199	0.947
183.080	6.567	6.199	0.944
186.140	0.796	0.613	0.770
187.148	1.706	1.420	0.833
188.937	0.970	0.903	0.931
189.164	0.917	0.871	0.950
191.143	1.971	1.841	0.934
192.093	1.478	1.453	0.983
193.101	3.443	3.908	1.135
193.122	3.360	3.811	1.134
194.154	1.342	1.517	1.131
195.065	1.539	1.420	0.923
195.138	1.554	1.420	0.914
197.132	1.744	1.840	1.055
199.148	3.124	2.841	0.910
201.139	15.072	15.400	1.022
201.233	15.080	15.367	1.019
203.086	1.236	1.226	0.993
203.154	1.228	1.194	0.972
204.187	0.523	0.516	0.987
205.157	1.418	1.614	1.139
205.195	1.418	1.582	1.116
211.148	6.825	8.654	1.268
228.093	4.800	5.683	1.184
228.269	4.717	5.715	1.212
237.164	0.910	0.936	1.029
239.007	1.266	1.485	1.173
239.179	1.274	1.550	1.217
150.000	862.502	856.262	0.993
