m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
109.076	23.475	23.342	0.994
109.089	23.475	23.375	0.996
109.101	23.468	23.343	0.995
110.060	3.409	3.197	0.938
110.073	3.416	3.229	0.945
110.084	3.402	3.229	0.949
110.109	3.409	3.229	0.947
111.080	10.255	10.203	0.995
111.092	10.263	10.170	0.991
111.104	10.256	10.203	0.995
111.117	10.241	10.203	0.996
112.007	2.292	2.098	0.916
112.052	2.321	2.131	0.918
112.088	2.335	2.163	0.926
112.112	2.343	2.163	0.923
113.015	11.663	12.560	1.077
113.060	11.685	12.657	1.083
113.096	11.663	12.625	1.082
113.107	11.656	12.625	1.083
114.091	9.690	9.332	0.963
114.128	9.697	9.364	0.966
115.075	9.139	9.267	1.014
115.112	9.118	9.235	1.013
115.123	9.118	9.267	1.016
116.143	2.386	1.872	0.785
117.070	31.677	30.153	0.952
117.078	31.691	30.153	0.951
117.091	31.691	30.153	0.951
117.102	31.691	30.153	0.951
117.127	31.495	29.959	0.951
118.065	2.814	2.615	0.929
118.078	2.814	2.583	0.918
118.081	2.814	2.583	0.918
118.086	2.806	2.583	0.920
119.060	14.816	14.915	1.007
119.086	14.780	14.882	1.007
120.081	1.632	1.646	1.009
121.052	21.001	21.403	1.019
121.065	20.986	21.436	1.021
121.089	20.979	21.436	1.022
121.101	20.979	21.436	1.022
122.060	3.053	3.003	0.983
122.084	3.068	3.035	0.989
122.096	3.061	3.035	0.992
123.092	9.313	8.976	0.964
124.039	1.711	1.743	1.019
124.057	1.697	1.711	1.008
125.042	8.269	7.975	0.965
125.060	8.290	7.943	0.958
125.071	8.298	7.975	0.961
125.084	8.283	7.975	0.963
125.096	8.290	7.943	0.958
125.107	8.269	7.911	0.957
125.120	8.261	7.911	0.958
127.112	14.309	15.691	1.097
127.136	14.251	15.659	1.099
127.903	2.749	2.260	0.822
128.120	2.930	2.389	0.815
128.143	2.908	2.453	0.844
128.911	9.007	8.879	0.986
129.045	9.182	9.105	0.992
129.070	9.182	9.073	0.988
129.091	9.153	9.073	0.991
129.127	9.160	9.040	0.987
129.139	9.131	9.040	0.990
129.151	9.095	8.944	0.983
131.060	9.662	9.138	0.946
131.107	9.640	9.074	0.941
131.143	9.604	9.074	0.945
131.154	9.611	9.041	0.941
132.066	1.066	1.000	0.939
132.102	1.109	1.000	0.902
133.065	5.746	6.169	1.074
133.101	5.601	5.943	1.061
135.080	6.252	6.683	1.069
135.117	6.209	6.683	1.076
137.047	22.199	16.272	0.733
137.060	22.184	16.272	0.733
137.060	22.184	16.272	0.733
137.071	22.177	16.272	0.734
137.132	22.104	16.143	0.730
139.148	5.839	5.780	0.990
144.175	1.762	1.776	1.007
145.076	21.915	22.566	1.030
145.122	21.965	22.631	1.030
145.962	2.589	2.583	0.998
145.968	2.582	2.583	1.000
146.970	3.278	3.326	1.014
146.976	3.271	3.326	1.017
148.088	0.928	1.097	1.182
148.125	0.899	1.097	1.221
149.096	16.942	15.950	0.941
151.075	5.585	5.586	1.000
152.120	1.117	0.904	0.809
153.055	6.622	6.425	0.970
153.070	6.608	6.425	0.972
153.127	6.622	6.426	0.970
153.151	6.615	6.426	0.971
153.980	1.559	2.034	1.305
155.086	8.065	8.104	1.005
155.107	8.072	8.136	1.008
155.142	8.051	8.104	1.007
157.159	5.331	5.521	1.036
159.174	26.456	28.960	1.095
161.132	2.263	2.066	0.913
162.128	0.885	0.742	0.839
163.063	4.483	4.456	0.994
163.075	4.483	4.456	0.994
163.099	4.461	4.456	0.999
163.123	4.454	4.488	1.008
163.136	4.454	4.488	1.008
163.148	4.446	4.488	1.009
165.091	2.168	2.195	1.012
165.985	0.899	0.807	0.897
166.062	0.899	0.839	0.933
166.078	0.899	0.839	0.933
166.135	0.914	0.839	0.918
167.070	2.589	2.970	1.147
167.086	2.596	2.970	1.144
174.140	6.426	6.490	1.010
175.148	1.450	1.485	1.024
178.062	1.762	2.066	1.172
178.123	1.777	2.066	1.163
179.086	1.559	1.743	1.118
179.107	1.566	1.776	1.134
179.128	1.537	1.743	1.134
179.929	0.551	0.452	0.820
180.081	0.551	0.516	0.937
180.093	0.551	0.516	0.937
180.151	0.551	0.484	0.879
180.937	40.725	45.031	1.106
181.076	40.653	45.064	1.109
181.101	40.674	45.064	1.108
181.159	40.616	45.096	1.110
181.170	40.609	45.096	1.110
182.109	2.444	2.615	1.070
183.047	4.635	4.165	0.899
183.080	4.620	4.165	0.901
186.140	0.594	0.581	0.977
187.148	1.632	1.840	1.128
188.937	0.841	1.098	1.305
189.164	0.863	1.065	1.235
191.143	3.062	3.036	0.992
192.093	2.684	2.713	1.011
193.101	6.377	7.332	1.150
193.122	6.239	7.203	1.154
194.154	2.423	2.939	1.213
195.065	2.111	2.648	1.254
195.138	2.067	2.648	1.281
197.132	2.089	2.583	1.237
199.148	3.133	3.325	1.061
201.139	13.678	13.332	0.975
201.233	13.663	13.332	0.976
203.086	1.030	1.033	1.003
203.154	1.030	1.065	1.035
204.187	0.609	0.710	1.166
205.157	1.494	1.162	0.778
205.195	1.472	1.162	0.789
211.148	16.450	16.403	0.997
228.093	14.650	15.045	1.027
228.269	14.607	14.916	1.021
237.164	1.102	1.000	0.908
239.007	1.486	1.323	0.890
239.179	1.457	1.291	0.886
150.000	757.075	752.482	0.994
