m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
153.070	5.161	4.714	0.913
153.127	5.175	4.779	0.923
153.151	5.161	4.779	0.926
153.980	1.008	0.968	0.961
155.086	4.266	4.617	1.082
155.107	4.259	4.649	1.092
155.142	4.245	4.617	1.088
157.159	3.393	3.164	0.932
159.174	6.780	7.718	1.138
161.132	1.398	1.194	0.854
162.128	0.724	0.839	1.160
163.063	2.818	3.196	1.134
163.075	2.825	3.196	1.131
163.099	2.811	3.164	1.126
163.123	2.804	3.164	1.128
163.136	2.804	3.164	1.128
163.148	2.818	3.164	1.123
165.091	1.561	1.646	1.054
165.985	0.468	0.484	1.034
166.062	0.490	0.516	1.055
166.078	0.482	0.516	1.070
166.135	0.504	0.484	0.961
167.070	1.845	1.808	0.980
167.086	1.845	1.808	0.980
174.140	2.818	2.550	0.905
175.148	0.603	0.549	0.910
178.062	0.624	0.645	1.034
178.123	0.624	0.645	1.034
179.086	0.717	0.678	0.946
179.107	0.724	0.678	0.936
179.128	0.717	0.645	0.901
179.929	1.015	1.130	1.113
180.081	1.050	1.162	1.106
180.093	1.043	1.162	1.114
180.151	1.022	1.130	1.106
180.937	23.174	24.051	1.038
181.076	23.117	23.954	1.036
181.101	23.117	23.987	1.038
181.159	22.840	23.696	1.037
181.170	22.720	23.599	1.039
182.109	2.626	2.551	0.971
183.047	16.843	14.850	0.882
183.080	16.836	14.850	0.882
186.140	0.795	0.678	0.853
187.148	1.384	1.646	1.190
188.937	0.631	0.581	0.920
189.164	0.532	0.549	1.031
191.143	1.689	1.614	0.955
192.093	1.178	1.227	1.041
193.101	2.272	2.422	1.066
193.122	2.208	2.389	1.082
194.154	1.043	1.162	1.114
195.065	1.072	1.162	1.084
195.138	1.086	1.194	1.100
197.132	0.965	0.904	0.936
199.148	1.213	1.130	0.931
201.139	6.609	6.489	0.982
201.233	6.616	6.489	0.981
203.086	0.632	0.549	0.869
203.154	0.589	0.484	0.822
204.187	0.291	0.290	0.998
205.157	0.944	0.871	0.923
205.195	0.937	0.871	0.930
211.148	5.445	5.521	1.014
228.093	5.061	5.490	1.085
228.269	5.104	5.619	1.101
237.164	0.639	0.613	0.960
239.007	0.646	0.581	0.900
239.179	0.646	0.645	1.000
150.000	713.291	702.423	0.985
