m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
104.062	3.623	3.261	0.900
105.037	10.182	8.169	0.802
105.057	10.174	8.202	0.806
105.070	10.166	8.202	0.807
106.078	3.325	2.777	0.835
107.049	63.456	59.103	0.931
107.086	63.440	59.103	0.932
108.057	10.108	9.395	0.929
108.081	10.133	9.427	0.930
108.093	10.141	9.395	0.926
109.065	25.161	23.019	0.915
109.076	25.153	22.987	0.914
109.089	25.103	22.987	0.916
109.101	25.111	22.987	0.915
110.060	3.714	3.745	1.008
110.073	3.706	3.713	1.002
110.084	3.706	3.713	1.002
110.109	3.706	3.648	0.984
111.080	15.922	15.206	0.955
111.092	15.930	15.174	0.953
111.104	15.897	15.110	0.950
111.117	15.872	15.045	0.948
112.007	3.656	3.423	0.936
112.052	3.681	3.358	0.912
112.088	3.657	3.326	0.910
112.112	3.665	3.358	0.916
113.015	14.913	14.430	0.968
113.060	14.921	14.366	0.963
113.096	14.888	14.334	0.963
113.107	14.896	14.301	0.960
114.091	11.076	11.462	1.035
114.128	11.068	11.430	1.033
115.075	12.160	11.365	0.935
115.112	12.201	11.365	0.931
115.123	12.201	11.397	0.934
116.143	3.929	3.842	0.978
117.070	45.925	44.965	0.979
117.078	45.917	44.965	0.979
117.091	45.917	44.965	0.979
117.102	45.876	44.965	0.980
117.127	45.636	44.771	0.981
118.065	4.426	4.423	0.999
118.078	4.434	4.391	0.990
118.081	4.434	4.391	0.990
118.086	4.426	4.391	0.992
119.060	14.789	14.303	0.967
119.086	14.748	14.335	0.972
120.081	1.894	1.840	0.972
121.052	33.703	34.187	1.014
121.065	33.711	34.155	1.013
121.089	33.670	34.123	1.013
121.101	33.661	34.155	1.015
122.060	4.666	4.359	0.934
122.084	4.641	4.326	0.932
122.096	4.666	4.359	0.934
123.092	16.343	14.527	0.889
124.039	2.730	2.357	0.863
124.057	2.730	2.389	0.875
125.042	12.879	12.495	0.970
125.060	12.887	12.528	0.972
125.071	12.887	12.560	0.975
125.084	12.879	12.528	0.973
125.096	12.879	12.528	0.973
125.107	12.871	12.528	0.973
125.120	12.838	12.528	0.976
127.112	20.911	20.920	1.000
127.136	20.712	20.759	1.002
127.903	3.474	3.100	0.892
128.120	3.516	3.035	0.863
128.143	3.557	3.067	0.862
128.911	12.052	11.624	0.964
129.045	12.383	11.979	0.967
129.070	12.425	12.012	0.967
129.091	12.416	11.947	0.962
129.127	12.177	11.689	0.960
129.139	12.028	11.592	0.964
129.151	11.796	11.431	0.969
131.060	11.001	10.558	0.960
131.107	10.993	10.558	0.960
131.143	10.952	10.493	0.958
131.154	10.910	10.461	0.959
132.066	1.464	1.420	0.970
132.102	1.480	1.453	0.981
133.065	5.659	5.264	0.930
133.101	5.411	4.812	0.889
135.080	11.191	10.622	0.949
135.117	11.117	10.622	0.955
137.047	45.588	18.760	0.412
137.060	45.605	18.727	0.411
137.060	45.605	18.727	0.411
137.071	45.621	18.727	0.410
137.132	45.688	18.695	0.409
139.148	10.017	9.783	0.977
144.175	2.060	2.002	0.972
145.076	28.807	27.861	0.967
145.122	28.799	27.893	0.969
145.962	3.433	3.100	0.903
145.968	3.433	3.100	0.903
146.970	3.847	3.552	0.923
146.976	3.839	3.552	0.925
148.088	0.918	0.742	0.809
148.125	0.910	0.742	0.816
149.096	18.519	17.982	0.971
151.075	7.743	7.039	0.909
152.120	1.621	1.905	1.175
153.055	11.257	10.848	0.964
153.070	11.241	10.783	0.959
153.127	11.232	10.751	0.957
153.151	11.224	10.751	0.958
153.980	2.010	1.679	0.835
155.086	12.076	12.043	0.997
155.107	12.118	12.043	0.994
155.142	12.101	12.076	0.998
157.159	7.668	7.071	0.922
159.174	23.170	25.119	1.084
161.132	2.374	2.195	0.925
162.128	0.893	0.839	0.940
163.063	5.228	5.780	1.106
163.075	5.228	5.780	1.106
163.099	5.212	5.780	1.109
163.123	5.212	5.716	1.097
163.136	5.212	5.683	1.090
163.148	5.195	5.683	1.094
165.091	2.887	2.906	1.007
165.985	1.116	1.226	1.099
166.062	1.116	1.291	1.157
166.078	1.116	1.291	1.157
166.135	1.083	1.162	1.073
167.070	5.542	5.715	1.031
167.086	5.542	5.715	1.031
174.140	8.371	7.975	0.953
175.148	1.555	1.356	0.872
178.062	1.455	1.291	0.887
178.123	1.431	1.323	0.925
179.086	1.613	1.582	0.981
179.107	1.629	1.550	0.951
179.128	1.629	1.549	0.951
179.929	0.786	0.871	1.109
180.081	0.736	0.839	1.140
180.093	0.719	0.807	1.122
180.151	0.719	0.871	1.211
180.937	24.557	27.248	1.110
181.076	24.565	27.248	1.109
181.101	24.548	27.215	1.109
181.159	24.540	27.151	1.106
181.170	24.540	27.151	1.106
182.109	1.704	1.969	1.156
183.047	6.229	6.006	0.964
183.080	6.254	6.071	0.971
186.140	0.802	0.549	0.684
187.148	1.770	2.098	1.186
188.937	0.877	0.613	0.700
189.164	0.877	0.710	0.810
191.143	2.921	2.842	0.973
192.093	2.093	2.067	0.987
193.101	4.542	4.941	1.088
193.122	4.410	4.683	1.062
194.154	1.762	1.905	1.081
195.065	2.010	1.937	0.964
195.138	2.035	2.001	0.984
197.132	1.720	1.905	1.107
199.148	3.391	3.487	1.028
201.139	14.714	14.236	0.968
201.233	14.697	14.236	0.969
203.086	1.050	1.259	1.199
203.154	1.017	1.194	1.174
204.187	0.413	0.258	0.625
205.157	1.489	1.517	1.019
205.195	1.480	1.517	1.025
211.148	10.680	10.754	1.007
228.093	7.776	9.009	1.159
228.269	7.710	8.944	1.160
237.164	1.257	1.324	1.053
239.007	1.538	1.743	1.133
239.179	1.571	1.840	1.171
150.000	938.107	873.894	0.932
