"m.z"	"variable"	"d0_log10FC"	"d6_log10FC"	"d12_log10FC"	"ES"	"replication"
129.07	"ES5_3"	0.0240487734465671	0.128029813585442	-0.173809314803505	"ES5"	"3"
129.091	"ES5_3"	0.0290197198955478	0.128535114638169	-0.170079927710449	"ES5"	"3"
129.127	"ES5_3"	0.0344023323005862	0.126306724939581	-0.167101152037158	"ES5"	"3"
129.139	"ES5_3"	0.0358208590696663	0.126713860221679	-0.165604067346566	"ES5"	"3"
129.151	"ES5_3"	0.045342792638406	0.124491988998476	-0.166961153598609	"ES5"	"3"
131.06	"ES5_3"	0.100791333515379	0.0829654412308138	0.0612503509007784	"ES5"	"3"
131.107	"ES5_3"	0.100791333515379	0.0865593209359184	0.0616774055130892	"ES5"	"3"
131.143	"ES5_3"	0.111512855935042	0.0912350500508344	0.0570990651648131	"ES5"	"3"
131.154	"ES5_3"	0.113052567654254	0.089844779493817	0.0626655104293828	"ES5"	"3"
132.066	"ES5_3"	0.0991807490537952	-0.176263769279162	-0.184189616378608	"ES5"	"3"
132.102	"ES5_3"	0.136206133411045	-0.143857299632499	-0.184189616378608	"ES5"	"3"
133.065	"ES5_3"	0.220468197906339	0.276467967601447	0.149187841451312	"ES5"	"3"
133.101	"ES5_3"	0.201057164421149	0.286314534542068	0.147714682427707	"ES5"	"3"
135.08	"ES5_3"	-0.0333473355532837	0.2146740747167	0.0559412393788002	"ES5"	"3"
135.117	"ES5_3"	-0.0309471654511995	0.208476968497847	0.0461456578576942	"ES5"	"3"
137.047	"ES5_3"	0.0475431929527631	0.531548740601645	-0.196282513504879	"ES5"	"3"
137.06	"ES5_3"	0.0475431929527631	0.531835078789022	-0.196476660408463	"ES5"	"3"
137.06	"ES5_3"	0.0475431929527631	0.531835078789022	-0.196476660408463	"ES5"	"3"
137.071	"ES5_3"	0.0453557612315472	0.531548740601645	-0.196088453353901	"ES5"	"3"
137.132	"ES5_3"	0.0439064509470076	0.530545434621257	-0.194821270729266	"ES5"	"3"
139.148	"ES5_3"	-0.0452029844642572	0.187466062334946	-0.184967287627918	"ES5"	"3"
144.175	"ES5_3"	0.0244443960226324	0.140366549191662	0.107877800278189	"ES5"	"3"
145.076	"ES5_3"	0.150345818763414	0.140838650079102	0.0691433271654898	"ES5"	"3"
145.122	"ES5_3"	0.14925228565122	0.140636860299475	0.0737661335005566	"ES5"	"3"
145.962	"ES5_3"	0.126221734533727	0.0979458977732411	0.0421385398090835	"ES5"	"3"
145.968	"ES5_3"	0.126221734533727	0.0979458977732411	0.0421385398090835	"ES5"	"3"
146.97	"ES5_3"	0.161118137592805	0.256673955310771	0.219311481550996	"ES5"	"3"
146.976	"ES5_3"	0.161118137592805	0.250727755771999	0.219311481550996	"ES5"	"3"
148.088	"ES5_3"	0.047513887909405	0.106227772888696	0.0621133964796934	"ES5"	"3"
148.125	"ES5_3"	0.0621133964796934	0.12512557011598	0.0512147824262569	"ES5"	"3"
149.096	"ES5_3"	0.575989008965074	1.01091831369873	0.760188928977194	"ES5"	"3"
151.075	"ES5_3"	0.2026435811427	0.525393750624721	0.367149093766897	"ES5"	"3"
152.12	"ES5_3"	0.134916006523265	0.233882987283843	0.337431982343258	"ES5"	"3"
153.055	"ES5_3"	-0.0294402300284294	0.0684532798047759	0.107742447112179	"ES5"	"3"
153.07	"ES5_3"	-0.0294402300284294	0.0705579974514659	0.107742447112179	"ES5"	"3"
153.127	"ES5_3"	-0.0309078446466987	0.0745185304416206	0.102350332711118	"ES5"	"3"
153.151	"ES5_3"	-0.0295303607462379	0.0726729648668766	0.0993506610791721	"ES5"	"3"
153.98	"ES5_3"	0.0310084572920933	0.0522626142751939	0.342728629747789	"ES5"	"3"
155.086	"ES5_3"	0.136479211523784	0.0856005620271038	0.0839510497116521	"ES5"	"3"
155.107	"ES5_3"	0.135412312213929	0.0840875040545403	0.0839510497116521	"ES5"	"3"
155.142	"ES5_3"	0.135850040277434	0.0874439688829603	0.0839510497116521	"ES5"	"3"
157.159	"ES5_3"	0.0843087761612173	0.11671969476533	0.0355618941986801	"ES5"	"3"
159.174	"ES5_3"	-0.070151542410461	0.397932535589039	0.0370776255850155	"ES5"	"3"
161.132	"ES5_3"	0.0061234588060307	-0.0190519197083094	0.0330434223766768	"ES5"	"3"
162.128	"ES5_3"	0.0925322669616369	0.1249387366083	0.161043330743021	"ES5"	"3"
163.063	"ES5_3"	0.128262268190858	0.0172561654583646	0.170551494976025	"ES5"	"3"
163.075	"ES5_3"	0.128262268190858	0.0172561654583646	0.170551494976025	"ES5"	"3"
163.099	"ES5_3"	0.12575234185843	0.0172561654583646	0.170551494976025	"ES5"	"3"
163.123	"ES5_3"	0.12660346149413	0.0208794244725664	0.166857314429428	"ES5"	"3"
163.136	"ES5_3"	0.12660346149413	0.0175037884783429	0.166857314429428	"ES5"	"3"
163.148	"ES5_3"	0.123984592360938	0.0139949634415652	0.170551494976025	"ES5"	"3"
165.091	"ES5_3"	-0.07374988303599	0.0915801414261883	0.154070938652361	"ES5"	"3"
165.985	"ES5_3"	-0.0312576937304421	0.194802222775285	0.0793307707459182	"ES5"	"3"
166.062	"ES5_3"	-0.0145995085702884	0.163392239418658	0.0547269828056795	"ES5"	"3"
166.078	"ES5_3"	-0.0287241512618947	0.150904925068401	0.0793307707459182	"ES5"	"3"
166.135	"ES5_3"	-0.0141246426916063	0.143696416240593	0.102615112874003	"ES5"	"3"
167.07	"ES5_3"	-0.0275064210936305	0.196364517959163	0.0656113438478787	"ES5"	"3"
167.086	"ES5_3"	-0.0301390155198568	0.192310827687791	0.0656113438478787	"ES5"	"3"
174.14	"ES5_3"	0.101325894289787	-0.0389472824681787	0.140502149996696	"ES5"	"3"
175.148	"ES5_3"	0.0627850818400272	0.187103890611248	0.190440285364732	"ES5"	"3"
178.062	"ES5_3"	-0.0273496077747565	0.154757811791057	0.22904432575278	"ES5"	"3"
178.123	"ES5_3"	-0.0740821665119574	0.154757811791057	0.187345691668972	"ES5"	"3"
179.086	"ES5_3"	0.0924951106043343	0.175973260282532	0.301029995663981	"ES5"	"3"
179.107	"ES5_3"	0.0924951106043343	0.164792092901674	0.301029995663981	"ES5"	"3"
179.128	"ES5_3"	0.0924951106043343	0.160598398715578	0.301384088208589	"ES5"	"3"
179.929	"ES5_3"	0.216596086025271	-0.0575112668158292	0.111259039317107	"ES5"	"3"
180.081	"ES5_3"	0.157754203651816	-0.0674274697924707	0.11069829749369	"ES5"	"3"
180.093	"ES5_3"	0.157754203651816	-0.0674274697924707	0.129596094720973	"ES5"	"3"
180.151	"ES5_3"	0.168092976237701	-0.1249387366083	0.116444666746011	"ES5"	"3"
180.937	"ES5_3"	-0.463261272859781	0.46396695107033	0.0688156937312086	"ES5"	"3"
181.076	"ES5_3"	-0.47328962635982	0.4633139536269	0.0730447964900373	"ES5"	"3"
181.101	"ES5_3"	-0.471978337756432	0.462955198762067	0.0731590979741262	"ES5"	"3"
181.159	"ES5_3"	-0.473215845834029	0.460509036163165	0.076369377808547	"ES5"	"3"
181.17	"ES5_3"	-0.473215845834029	0.460509036163165	0.0792876313814302	"ES5"	"3"
182.109	"ES5_3"	-0.262986641876746	0.217241389344768	0.0924646025126857	"ES5"	"3"
183.047	"ES5_3"	0.0507809118843995	0.0304690993599801	0.0934392003323732	"ES5"	"3"
183.08	"ES5_3"	0.0532954759586018	0.0304690993599801	0.0926600655480296	"ES5"	"3"
186.14	"ES5_3"	-0.0246037879402387	0.43081563267656	0.149729358056218	"ES5"	"3"
187.148	"ES5_3"	0.0644023140160348	-0.0773184940579766	0.154869931188066	"ES5"	"3"
188.937	"ES5_3"	0.236257945088988	0.194802222775285	0.0278043399827989	"ES5"	"3"
189.164	"ES5_3"	0.136301486310285	0.114202246193432	0.185558543634615	"ES5"	"3"
191.143	"ES5_3"	0.173809314803505	0.351552649281733	0.189897620690973	"ES5"	"3"
192.093	"ES5_3"	0.102552208711515	0.200199784220496	0.224033491107137	"ES5"	"3"
193.101	"ES5_3"	0.149100106834033	0.177477580344729	0.249738714465387	"ES5"	"3"
193.122	"ES5_3"	0.147271693231683	0.181302934947757	0.246108351941718	"ES5"	"3"
194.154	"ES5_3"	0.117183271911538	0.274450769078745	0.213697412247031	"ES5"	"3"
195.065	"ES5_3"	0.0284559685750876	0.0956288422528672	0.201090759535282	"ES5"	"3"
195.138	"ES5_3"	0.0217971290948443	0.085229961805213	0.168043881486788	"ES5"	"3"
197.132	"ES5_3"	-0.0159483478500126	0.0646342469891857	0.0458572023007304	"ES5"	"3"
199.148	"ES5_3"	0.0717007235453686	0.0710151517650259	0.249008883963264	"ES5"	"3"
201.139	"ES5_3"	0.039233273444398	-0.0409003644435973	0.190065772350046	"ES5"	"3"
201.233	"ES5_3"	0.0422633640422778	-0.03700285451405	0.190065772350046	"ES5"	"3"
203.086	"ES5_3"	0.0511058065346913	0.0793307707459182	0.274527977069529	"ES5"	"3"
203.154	"ES5_3"	0.0747442412073838	0.0652061280543119	0.263173475384426	"ES5"	"3"
204.187	"ES5_3"	-0.090435678660916	0.199749509499504	0.114046768066798	"ES5"	"3"
205.157	"ES5_3"	0.159844568083737	0.0995944024580886	0.175904425548002	"ES5"	"3"
205.195	"ES5_3"	0.146128035678238	0.119032511728263	0.175904425548002	"ES5"	"3"
211.148	"ES5_3"	0.106973586095017	0.140642211263335	0.0906801364120225	"ES5"	"3"
228.093	"ES5_3"	0.145895024236413	0.232376996808436	0.0954008146797344	"ES5"	"3"
228.269	"ES5_3"	0.139944391423814	0.232268153413748	0.0976735873490092	"ES5"	"3"
237.164	"ES5_3"	0.164337482800527	0.0689307788366058	0.18381537421969	"ES5"	"3"
239.007	"ES5_3"	0.062239884190159	0.271323068830951	0.206600421514323	"ES5"	"3"
239.179	"ES5_3"	0.0552553627376943	0.294019622703244	0.156945702495729	"ES5"	"3"
150	"ES5_3"	0.0578159759561939	0.243646724155993	0.125865998378311	"ES5"	"3"
17.026	"ES8_1"	-0.101328226201794	-0.0764391918257272	0.00417604094099584	"ES8"	"1"
18.01	"ES8_1"	-0.0613238167553289	-0.0186991460620884	-0.00392405854409363	"ES8"	"1"
18.034	"ES8_1"	-0.0610918943349187	-0.0185538704282205	-0.00365184334249883	"ES8"	"1"
19.018	"ES8_1"	0.00593822065561966	0.00141801823246091	-0.00392375889806485	"ES8"	"1"
21.022	"ES8_1"	-0.0224334944461428	0.00689303318007867	0.00580627198676791	"ES8"	"1"
26.015	"ES8_1"	-0.0571419267354965	-0.055806146733879	0.0143839973702712	"ES8"	"1"
27.01	"ES8_1"	-0.078233727418647	-0.0793033253398791	-0.00350432355057853	"ES8"	"1"
27.994	"ES8_1"	-0.101616485040804	-0.0717304232322135	-0.00754635507023881	"ES8"	"1"
28.006	"ES8_1"	-0.100239860560192	-0.0701203615233613	-0.0100617777757807	"ES8"	"1"
28.018	"ES8_1"	-0.0955144565298713	-0.0675000235218823	-0.0107132640403157	"ES8"	"1"
28.031	"ES8_1"	-0.0877553364385092	-0.070348656925328	-0.00938431997311618	"ES8"	"1"
29.002	"ES8_1"	-0.117255086628062	-0.0310974882050908	-0.000878661274084617	"ES8"	"1"
29.013	"ES8_1"	-0.117239979199463	-0.0311029960988549	-0.00084349889688787	"ES8"	"1"
29.026	"ES8_1"	-0.117244440063239	-0.031137670953267	-0.000826819407541819	"ES8"	"1"
29.039	"ES8_1"	-0.117211693093628	-0.0311182739722027	-0.000830709333396073	"ES8"	"1"
29.997	"ES8_1"	-0.0399051782901109	-0.0183970889427293	0.0030112994347784	"ES8"	"1"
30.021	"ES8_1"	-0.0398971282159536	-0.0183583320637461	0.00305662691950692	"ES8"	"1"
30.034	"ES8_1"	-0.0399200362586215	-0.0183516200133487	0.00305804089176007	"ES8"	"1"
30.046	"ES8_1"	-0.0397396900447074	-0.018183086185639	0.00310758511237493	"ES8"	"1"
31.005	"ES8_1"	-0.103594194923431	-0.127982091263975	-0.16578804989736	"ES8"	"1"
31.018	"ES8_1"	-0.102503776929756	-0.127683819031321	-0.165445396499636	"ES8"	"1"
31.029	"ES8_1"	-0.103222451657217	-0.127905244519889	-0.164716306664804	"ES8"	"1"
31.042	"ES8_1"	-0.101292289544741	-0.129580358514191	-0.164256420564185	"ES8"	"1"
31.054	"ES8_1"	-0.100489782604413	-0.127530862431271	-0.16278972768565	"ES8"	"1"
31.989	"ES8_1"	-0.052806983573918	-0.0426165578688823	0.00586434081434971	"ES8"	"1"
32.049	"ES8_1"	-0.0527232122157466	-0.0426348717415304	0.00617609595115361	"ES8"	"1"
32.989	"ES8_1"	-0.0534995687294599	-0.0530848641499758	-0.292250500878639	"ES8"	"1"
32.989	"ES8_1"	-0.0534995687294599	-0.0530790923279585	-0.292253819699958	"ES8"	"1"
32.997	"ES8_1"	-0.053290126799668	-0.052939598532281	-0.292181164969677	"ES8"	"1"
33.033	"ES8_1"	-0.0531498738339211	-0.0528680234737657	-0.29211312614968	"ES8"	"1"
33.045	"ES8_1"	-0.0531429358806325	-0.0528749256051163	-0.292129269625818	"ES8"	"1"
33.987	"ES8_1"	-0.0522513174721858	-0.0400604978782627	-0.109764450511519	"ES8"	"1"
33.997	"ES8_1"	-0.0517280324904672	-0.0403374486000561	-0.109770112834129	"ES8"	"1"
34.005	"ES8_1"	-0.051490438208384	-0.0399914218150635	-0.109965034504918	"ES8"	"1"
34.995	"ES8_1"	-0.0279562908199154	-0.0668367139977962	-0.260116837671883	"ES8"	"1"
35.005	"ES8_1"	-0.0190379968436992	-0.0643795359185283	-0.257820789300718	"ES8"	"1"
35.976	"ES8_1"	-0.0466783324334574	-0.0775832486040611	-0.0609689630186726	"ES8"	"1"
36.984	"ES8_1"	0.232566807802854	0.255042846091996	-0.0219334110154131	"ES8"	"1"
37.028	"ES8_1"	0.232730795687937	0.255152687244183	-0.0219447685821276	"ES8"	"1"
41.002	"ES8_1"	-0.0284065681923631	-0.0850700266853579	0.0361390039293833	"ES8"	"1"
41.026	"ES8_1"	-0.0282411376056969	-0.0847861469332479	0.0364787367604614	"ES8"	"1"
41.039	"ES8_1"	-0.0281865871381777	-0.0847662193909119	0.0361995021799903	"ES8"	"1"
42.034	"ES8_1"	-0.0572868997610017	0.0493381847534888	0.0271622874405524	"ES8"	"1"
43.018	"ES8_1"	-0.17786193826093	0.0438913775943464	-0.0376167416315915	"ES8"	"1"
43.054	"ES8_1"	-0.177055625551552	0.0447414568761231	-0.0374794508821427	"ES8"	"1"
43.989	"ES8_1"	-0.123070332544219	-0.00262604957920282	-0.0330031920158056	"ES8"	"1"
44.001	"ES8_1"	-0.124071668279112	-0.00152408273679937	-0.034554462203282	"ES8"	"1"
44.062	"ES8_1"	-0.121724434642739	0.00161445339283834	-0.0297380947119825	"ES8"	"1"
44.997	"ES8_1"	-0.072756254798595	0.0338621329345661	-0.0130066796040284	"ES8"	"1"
45.033	"ES8_1"	-0.0727323088161918	0.0337280874173509	-0.0129371958689398	"ES8"	"1"
45.992	"ES8_1"	-0.115601456174598	-0.0191142155903658	0.0326822366590164	"ES8"	"1"
46.021	"ES8_1"	-0.115868782421765	-0.0191606844912586	0.0306036445032343	"ES8"	"1"
47.013	"ES8_1"	0.154127979107273	-0.0313923514568821	-0.110447146512639	"ES8"	"1"
47.037	"ES8_1"	0.154052792529328	-0.0312255569426434	-0.111026154013817	"ES8"	"1"
47.049	"ES8_1"	0.154422768890272	-0.0314079979876532	-0.11101450686685	"ES8"	"1"
47.06	"ES8_1"	0.154808392284874	-0.0314117287743516	-0.110712657385149	"ES8"	"1"
47.984	"ES8_1"	0.0325797716254394	0.147612219106092	-0.0342066882240594	"ES8"	"1"
49.011	"ES8_1"	0.257739218057185	1.17024504222164	0.134106709870432	"ES8"	"1"
49.992	"ES8_1"	0.0682030489584862	0.0828217108511683	0.0267767491663664	"ES8"	"1"
51	"ES8_1"	0.198043645275176	0.236643427845377	-0.29645138844821	"ES8"	"1"
52.012	"ES8_1"	-0.1224283568907	0	0.0996901426421439	"ES8"	"1"
52.018	"ES8_1"	-0.1224283568907	-0.0161929519014819	0.116444666746011	"ES8"	"1"
53.026	"ES8_1"	-0.0802720650480659	-0.0876851859274949	-0.170847712915358	"ES8"	"1"
53.939	"ES8_1"	-0.0574411423781581	-0.149775509348378	-0.397869213255481	"ES8"	"1"
54.046	"ES8_1"	-0.0673824637837563	-0.186462963483045	-0.427529158351114	"ES8"	"1"
54.947	"ES8_1"	-0.0668619259902257	0.0116919750485442	-0.173137990783239	"ES8"	"1"
57.033	"ES8_1"	0.0163426288111557	-0.0611358731263799	0.0303604904593327	"ES8"	"1"
57.07	"ES8_1"	0.0155021631409979	-0.0613144572434767	0.0307598386890463	"ES8"	"1"
59.049	"ES8_1"	-0.199289306604711	-0.0166778942285807	-0.192042106331307	"ES8"	"1"
59.086	"ES8_1"	-0.199133651946694	-0.016729442110657	-0.192019671790738	"ES8"	"1"
61.028	"ES8_1"	-0.290345913936591	-0.00701235941743866	0.00844604457505026	"ES8"	"1"
61.065	"ES8_1"	-0.290224949186363	-0.00704479949885909	0.0082971220079476	"ES8"	"1"
62.995	"ES8_1"	-0.100576987734124	0.520256885007686	-0.146407187401049	"ES8"	"1"
63.026	"ES8_1"	-0.100576987734124	0.520385812123319	-0.148322293407868	"ES8"	"1"
64.003	"ES8_1"	-0.140756728600033	0.341478142666274	-0.108371503586515	"ES8"	"1"
65.02	"ES8_1"	0.00241107895834105	0.349413317939021	0.0953735225593732	"ES8"	"1"
68.049	"ES8_1"	0.217906338790792	0.379939042090095	-0.0811071670836633	"ES8"	"1"
69.033	"ES8_1"	-0.00214713159052507	0.00888448288773402	-0.0171310630154835	"ES8"	"1"
69.07	"ES8_1"	-0.00138732615556873	0.00934962338192449	-0.0175981566349479	"ES8"	"1"
71.049	"ES8_1"	0.0909335480098517	-0.0286145093441044	-0.0133815327349766	"ES8"	"1"
71.086	"ES8_1"	0.091133738494964	-0.0280726571441785	-0.0130540318644861	"ES8"	"1"
73.065	"ES8_1"	-0.133801961930026	0.0351454103631564	0.0571677928578178	"ES8"	"1"
75.044	"ES8_1"	-0.228095065804298	-0.0635924024313881	-0.201947590667765	"ES8"	"1"
75.068	"ES8_1"	-0.22834009122785	-0.0634544467124111	-0.201689638379998	"ES8"	"1"
77.06	"ES8_1"	-0.185142850240252	-0.142647504897297	-0.067457468810309	"ES8"	"1"
78.046	"ES8_1"	-0.138451748694526	-0.0498494530908062	0	"ES8"	"1"
79.054	"ES8_1"	-0.0181382528745114	0.126594931677544	-0.00299999939587592	"ES8"	"1"
80.049	"ES8_1"	-0.123680447497598	0.00485086034942631	-0.109676682601748	"ES8"	"1"
81.07	"ES8_1"	0.0327743140044746	0.341323957400672	-0.433462536717924	"ES8"	"1"
82.078	"ES8_1"	-0.0914618328467398	0.117614590332036	-0.340196765512952	"ES8"	"1"
82.989	"ES8_1"	-0.0583699600697989	0.0145886608299989	-0.1313625910434	"ES8"	"1"
83.01	"ES8_1"	-0.0583518205807394	0.0156970126853586	-0.131440300078762	"ES8"	"1"
83.049	"ES8_1"	-0.0582806106519255	0.0154382642047578	-0.132036206242659	"ES8"	"1"
83.086	"ES8_1"	-0.0546539825495626	0.0162960708002543	-0.130121243326015	"ES8"	"1"
83.911	"ES8_1"	-0.0747116235924715	-0.0418062607693837	-0.106897077356306	"ES8"	"1"
84.081	"ES8_1"	0.00812885569201143	-0.0181045808787389	-0.101778634064508	"ES8"	"1"
84.919	"ES8_1"	0.379375917336481	0.590837205540714	-0.0247973918072243	"ES8"	"1"
85.065	"ES8_1"	0.417773515164224	0.585399621757666	-0.0176223416140403	"ES8"	"1"
85.101	"ES8_1"	0.430555686307157	0.586943378188792	-0.0154127979221351	"ES8"	"1"
86.036	"ES8_1"	0.254543564872419	0.433777668103923	0.0461541790079698	"ES8"	"1"
86.06	"ES8_1"	0.253707630660473	0.432404810750014	0.0474260224556906	"ES8"	"1"
86.096	"ES8_1"	0.253567241372414	0.430513691309157	0.0505893256816646	"ES8"	"1"
87.044	"ES8_1"	-0.0852117301430809	0.0269338473620245	-0.0779924209108754	"ES8"	"1"
87.08	"ES8_1"	-0.0871253705143662	0.0262659890214857	-0.0780901459248908	"ES8"	"1"
88.112	"ES8_1"	-0.0776091110982292	-0.076742276608845	-0.0417243342632335	"ES8"	"1"
89.023	"ES8_1"	-0.179368368095927	0.108546109067074	-0.135814737050459	"ES8"	"1"
89.042	"ES8_1"	-0.179501762669311	0.108951693223365	-0.135911969447232	"ES8"	"1"
89.06	"ES8_1"	-0.179621389702504	0.108725192192742	-0.136117889615869	"ES8"	"1"
89.096	"ES8_1"	-0.179576885311016	0.109360863618718	-0.13598960162555	"ES8"	"1"
90.055	"ES8_1"	-0.167185080689644	0.0352663224176018	-0.100713532375975	"ES8"	"1"
91.039	"ES8_1"	-0.169290299165982	-0.0731555128821177	0.0340762401799957	"ES8"	"1"
91.05	"ES8_1"	-0.170470834355291	-0.0743892956278757	0.0345580869606115	"ES8"	"1"
91.058	"ES8_1"	-0.170136236049646	-0.0744586779184635	0.0352587074310245	"ES8"	"1"
92.062	"ES8_1"	-0.144619325202425	-0.0605543043333614	-0.0535672811688581	"ES8"	"1"
93.033	"ES8_1"	-0.153907458456251	-0.0953637944680017	-0.126080630682763	"ES8"	"1"
93.07	"ES8_1"	-0.153846083587554	-0.0952195131195232	-0.126029531373024	"ES8"	"1"
94.041	"ES8_1"	-0.169194283035891	-0.0841773224997929	-0.100229165676575	"ES8"	"1"
95.049	"ES8_1"	0.00698605975074609	0.234788564146695	-0.24553274233415	"ES8"	"1"
95.086	"ES8_1"	0.00922836883468124	0.235423105227799	-0.245223800843688	"ES8"	"1"
96.057	"ES8_1"	0.0482085183949849	0.0467076995462603	-0.24838562965988	"ES8"	"1"
97.04	"ES8_1"	-0.0174740161633837	0.0589396248261103	-0.281998477642841	"ES8"	"1"
97.065	"ES8_1"	-0.0174974331377012	0.0589396248261103	-0.280099786117051	"ES8"	"1"
97.101	"ES8_1"	-0.0189322953813655	0.0616870780762366	-0.27893785826654	"ES8"	"1"
97.967	"ES8_1"	-0.239518975416801	0.0170166520312175	-0.49986190887331	"ES8"	"1"
98.975	"ES8_1"	0.0934312046633902	0.471150299779952	0.165877569577624	"ES8"	"1"
99.08	"ES8_1"	0.0920926313967284	0.470795434524248	0.165644422079567	"ES8"	"1"
99.092	"ES8_1"	0.0910758078097258	0.470403880573827	0.165644422079567	"ES8"	"1"
99.104	"ES8_1"	0.0902867141143465	0.470403880573827	0.166691478888326	"ES8"	"1"
99.117	"ES8_1"	0.0913934177529219	0.471598838421376	0.166943669887834	"ES8"	"1"
101.06	"ES8_1"	0.0871698784941086	0.00239240753510824	0.0938314820954594	"ES8"	"1"
101.096	"ES8_1"	0.0890378146292279	0.00300181415802319	0.0966427491195836	"ES8"	"1"
102.025	"ES8_1"	-0.0756183790326095	-0.00368379484169246	-0.094932811841323	"ES8"	"1"
102.068	"ES8_1"	-0.0703690522650574	-0.0106281802215539	-0.103719203664431	"ES8"	"1"
102.104	"ES8_1"	-0.0659089927134242	-0.00354256958435733	-0.094932811841323	"ES8"	"1"
102.128	"ES8_1"	-0.0703690522650574	-0.00716582859855912	-0.103687099566441	"ES8"	"1"
103.032	"ES8_1"	0.0456288993397227	0.111131282662041	-0.00974395246552564	"ES8"	"1"
103.042	"ES8_1"	0.0450749629267056	0.113110945280337	-0.00974395246552564	"ES8"	"1"
103.075	"ES8_1"	0.0439412690355309	0.111131282662041	-0.00892780097909568	"ES8"	"1"
103.112	"ES8_1"	0.0427334236032958	0.111303278477692	-0.00982430555740997	"ES8"	"1"
103.123	"ES8_1"	0.0416557692490938	0.110103798596313	-0.00905477174959141	"ES8"	"1"
104.047	"ES8_1"	-0.0572799002201038	0.191885526238913	0.0437761328101218	"ES8"	"1"
104.049	"ES8_1"	-0.0572799002201038	0.191885526238913	0.0437761328101218	"ES8"	"1"
104.062	"ES8_1"	-0.0474960134297344	0.189476453458352	0.0309250579461837	"ES8"	"1"
105.037	"ES8_1"	0.0165338353317585	0.785275262729547	0.169775218200159	"ES8"	"1"
105.057	"ES8_1"	0.0165217023082451	0.784805813834439	0.168839238351014	"ES8"	"1"
105.07	"ES8_1"	0.0165217023082451	0.784805813834439	0.169530893472614	"ES8"	"1"
106.078	"ES8_1"	-0.00971616546229024	0.608712007071584	0.345719074572225	"ES8"	"1"
107.049	"ES8_1"	0.0104945051709061	0.375314013395614	0.497167124446182	"ES8"	"1"
107.086	"ES8_1"	0.0112020153291818	0.375079568512885	0.496551608546225	"ES8"	"1"
108.057	"ES8_1"	-0.0299901931645663	0.232111225928136	0.333806786127502	"ES8"	"1"
108.081	"ES8_1"	-0.0284772999058101	0.235679360936184	0.331872021176912	"ES8"	"1"
108.093	"ES8_1"	-0.0299901931645663	0.238699895481285	0.339083830769758	"ES8"	"1"
109.065	"ES8_1"	-0.0119526059415183	0.0517196922787175	-0.000323171151125451	"ES8"	"1"
109.076	"ES8_1"	-0.0130595766510209	0.0511221591454624	-9.5084671297741e-06	"ES8"	"1"
109.089	"ES8_1"	-0.0107835205741169	0.052490613695248	-9.5084671297741e-06	"ES8"	"1"
109.101	"ES8_1"	-0.00967553755898433	0.0518163741157678	-0.000627552069908139	"ES8"	"1"
110.06	"ES8_1"	-0.0223834971610266	0.171972252654629	-0.0488997416138669	"ES8"	"1"
110.073	"ES8_1"	-0.0185915430790082	0.171972252654629	-0.0488997416138669	"ES8"	"1"
110.084	"ES8_1"	-0.0221937989364253	0.171972252654629	-0.0488997416138669	"ES8"	"1"
110.109	"ES8_1"	-0.014832411299516	0.182535211272816	-0.0517598926018832	"ES8"	"1"
111.08	"ES8_1"	-0.00953820023922273	0.093363477373869	-0.0824420401051473	"ES8"	"1"
111.092	"ES8_1"	-0.00948785613107401	0.093363477373869	-0.0811608772484726	"ES8"	"1"
111.104	"ES8_1"	-0.0104166423850159	0.093363477373869	-0.0811608772484726	"ES8"	"1"
111.117	"ES8_1"	-0.00853857819705504	0.093363477373869	-0.0824420401051473	"ES8"	"1"
112.007	"ES8_1"	-0.187635155997146	0.137804749154838	-0.402541723173551	"ES8"	"1"
112.052	"ES8_1"	-0.194110592240457	0.148467849980333	-0.399542051541605	"ES8"	"1"
112.088	"ES8_1"	-0.190835129816106	0.139043969056908	-0.396521516996503	"ES8"	"1"
112.112	"ES8_1"	-0.190835129816106	0.132042596558814	-0.404140913866695	"ES8"	"1"
113.015	"ES8_1"	0.0268803625196239	0.150495654953145	-0.0680202064900532	"ES8"	"1"
113.06	"ES8_1"	0.0269462728446374	0.149745837362913	-0.064589094633111	"ES8"	"1"
113.096	"ES8_1"	0.0227092409903679	0.155262386982052	-0.0609644655286474	"ES8"	"1"
113.107	"ES8_1"	0.0215809807295218	0.159652205953303	-0.0609644655286474	"ES8"	"1"
114.091	"ES8_1"	0.0114687428391269	0.0274624663866548	0.0341281304541044	"ES8"	"1"
114.128	"ES8_1"	0.0114687428391269	0.0260582595029342	0.0311188338146307	"ES8"	"1"
115.075	"ES8_1"	0.0451641239916363	0.116310328965551	-0.200912588397734	"ES8"	"1"
115.112	"ES8_1"	0.0463103039081306	0.117733226052951	-0.193452226495156	"ES8"	"1"
115.123	"ES8_1"	0.0451641239916363	0.117733226052951	-0.193452226495156	"ES8"	"1"
116.143	"ES8_1"	-0.00541394756352716	0.0435331255771892	-0.238125990390252	"ES8"	"1"
117.07	"ES8_1"	0.150985287966867	0.168458111692224	0.338333270686471	"ES8"	"1"
117.078	"ES8_1"	0.151365233058181	0.168128327774218	0.337991986726448	"ES8"	"1"
117.091	"ES8_1"	0.151733982375094	0.168458111692224	0.342864267928595	"ES8"	"1"
117.102	"ES8_1"	0.152593467895195	0.168614472695758	0.348349355699634	"ES8"	"1"
