"m.z"	"variable"	"d0_value"	"d6_value"	"d12_value"	"ES"	"replication"	"d0_log10value"	"d6_log10value"	"d12_log10value"
201.139	"ES0_AIR"	12.849	14.657	2.938	"ES0"	"AIR"	1.14141841526609	1.19470855157512	0.595275711802099
201.233	"ES0_AIR"	12.687	14.593	2.938	"ES0"	"AIR"	1.13630826725581	1.1929296788902	0.595275711802099
203.086	"ES0_AIR"	0.936	0.71	0.355	"ES0"	"AIR"	0.286905352972375	0.232996110392154	0.131939295210425
203.154	"ES0_AIR"	0.904	0.742	0.355	"ES0"	"AIR"	0.279666944048456	0.241048150671644	0.131939295210425
204.187	"ES0_AIR"	0.452	0.484	0.065	"ES0"	"AIR"	0.161966616364075	0.171433900943008	0.0273496077747565
205.157	"ES0_AIR"	1.808	1.259	0.807	"ES0"	"AIR"	0.448397103457768	0.353916230920363	0.256958152560932
205.195	"ES0_AIR"	1.808	1.194	0.807	"ES0"	"AIR"	0.448397103457768	0.341236623238692	0.256958152560932
211.148	"ES0_AIR"	1.065	0.807	0.774	"ES0"	"AIR"	0.31492005599242	0.256958152560932	0.248953615495708
228.093	"ES0_AIR"	0.71	0.613	0.161	"ES0"	"AIR"	0.232996110392154	0.207634367388962	0.0648322197385739
228.269	"ES0_AIR"	0.645	0.613	0.161	"ES0"	"AIR"	0.216165902285993	0.207634367388962	0.0648322197385739
237.164	"ES0_AIR"	0.904	0.355	0.258	"ES0"	"AIR"	0.279666944048456	0.131939295210425	0.0996806411092501
239.007	"ES0_AIR"	1	0.807	0.484	"ES0"	"AIR"	0.301029995663981	0.256958152560932	0.171433900943008
239.179	"ES0_AIR"	0.904	0.807	0.484	"ES0"	"AIR"	0.279666944048456	0.256958152560932	0.171433900943008
150	"ES0_AIR"	768.193	494.095	484.877	"ES0"	"AIR"	2.88603532331058	2.69468854038243	2.68652634131553
17.026	"ES0.5_AIR"	117.005	118.392	107.347	"ES0.5"	"AIR"	2.07190040922481	2.07697522736074	2.0348168907229
18.01	"ES0.5_AIR"	7547.089	7409.646	6222.499	"ES0.5"	"AIR"	3.87783701231709	3.86985606789927	3.79403462410165
18.034	"ES0.5_AIR"	7557.296	7424.746	6228.98	"ES0.5"	"AIR"	3.87842389587015	3.87074008996353	3.79448665245314
19.018	"ES0.5_AIR"	510504.781	513442.969	542634.625	"ES0.5"	"AIR"	5.70800066442917	5.71049305692683	5.7345083025716
21.022	"ES0.5_AIR"	2070.819	1975.58	1641.145	"ES0.5"	"AIR"	3.31635181152937	3.29591439664784	3.21541150230813
26.015	"ES0.5_AIR"	7.041	6.137	4.489	"ES0.5"	"AIR"	0.905310062116086	0.853515696756929	0.739493230781615
27.01	"ES0.5_AIR"	31.799	26.762	17.852	"ES0.5"	"AIR"	1.51586060282441	1.44345074988354	1.2753574310876
27.994	"ES0.5_AIR"	29.924	29.505	22.013	"ES0.5"	"AIR"	1.49029566459853	1.48437102932841	1.36197323746566
28.006	"ES0.5_AIR"	29.763	29.312	22.013	"ES0.5"	"AIR"	1.48802868548294	1.48161459226694	1.36197323746566
28.018	"ES0.5_AIR"	29.892	29.667	21.917	"ES0.5"	"AIR"	1.48984602616633	1.48667129319243	1.36015776474734
28.031	"ES0.5_AIR"	29.989	29.667	21.787	"ES0.5"	"AIR"	1.4912075619931	1.48667129319243	1.35768715233233
29.002	"ES0.5_AIR"	5884.619	4926.138	4041.663	"ES0.5"	"AIR"	3.76979214502945	3.69259472622847	3.60666753966648
29.013	"ES0.5_AIR"	5884.868	4926.373	4041.578	"ES0.5"	"AIR"	3.76981051812472	3.69261543942332	3.6066584082056
29.026	"ES0.5_AIR"	5884.652	4926.154	4041.439	"ES0.5"	"AIR"	3.76979458006266	3.69259613651989	3.60664347516761
29.039	"ES0.5_AIR"	5883.804	4925.504	4041.007	"ES0.5"	"AIR"	3.76973200275533	3.69253883974469	3.60659706129674
29.997	"ES0.5_AIR"	3750.886	3611.281	2921.357	"ES0.5"	"AIR"	3.57424963399192	3.55778152680278	3.46573326897661
30.021	"ES0.5_AIR"	3750.42	3610.571	2920.987	"ES0.5"	"AIR"	3.57419568944299	3.55769615709057	3.46567827941456
30.034	"ES0.5_AIR"	3749.604	3609.882	2920.516	"ES0.5"	"AIR"	3.57410121245954	3.55761329635089	3.46560826911375
30.046	"ES0.5_AIR"	3747.461	3608.584	2919.43	"ES0.5"	"AIR"	3.57385299668863	3.55745715289877	3.4654468010643
31.005	"ES0.5_AIR"	63.529	124.894	43.711	"ES0.5"	"AIR"	1.80975493493748	2.10000503249877	1.65041438334656
31.018	"ES0.5_AIR"	63.336	125.023	43.776	"ES0.5"	"AIR"	1.80845405575884	2.10044981385979	1.65104529389867
31.029	"ES0.5_AIR"	63.432	124.797	43.615	"ES0.5"	"AIR"	1.80910161226336	2.09967028420161	1.64948089732202
31.042	"ES0.5_AIR"	63.013	123.925	43.195	"ES0.5"	"AIR"	1.80626818109229	2.09664935811462	1.64537313823507
31.054	"ES0.5_AIR"	62.593	122.666	42.872	"ES0.5"	"AIR"	1.80340931331061	2.09225031367893	1.64218743310942
31.989	"ES0.5_AIR"	64596.031	64087.07	52537.434	"ES0.5"	"AIR"	4.81021255746957	4.80677719308554	4.72047712373565
32.049	"ES0.5_AIR"	64523.828	64020.973	52465.844	"ES0.5"	"AIR"	4.80972685554445	4.80632905390386	4.71988494118314
32.989	"ES0.5_AIR"	1335.875	4376.763	1914.077	"ES0.5"	"AIR"	3.1260908019156	3.64125224636433	3.28218624044711
32.989	"ES0.5_AIR"	1335.875	4376.343	1913.98	"ES0.5"	"AIR"	3.1260908019156	3.64121057840907	3.28216424256835
32.997	"ES0.5_AIR"	1336.349	4379.941	1914.195	"ES0.5"	"AIR"	3.12624475729599	3.64156740438864	3.28221299925112
33.033	"ES0.5_AIR"	1335.182	4380.801	1913.64	"ES0.5"	"AIR"	3.12586561698112	3.64165265013834	3.2820871278028
33.045	"ES0.5_AIR"	1334.655	4379.443	1912.787	"ES0.5"	"AIR"	3.12569429425827	3.64151803350106	3.28189360017425
33.987	"ES0.5_AIR"	292.946	329.988	248.433	"ES0.5"	"AIR"	2.46826755471137	2.51981224867525	2.39695391012816
33.997	"ES0.5_AIR"	292.753	330.056	248.207	"ES0.5"	"AIR"	2.46798231060504	2.51990146336453	2.396560237099
34.005	"ES0.5_AIR"	292.561	330.059	248.078	"ES0.5"	"AIR"	2.46769835843126	2.51990539888463	2.39633536984665
34.995	"ES0.5_AIR"	12.755	18.309	11.98	"ES0.5"	"AIR"	1.1384605947257	1.28575978254544	1.11327469246435
35.005	"ES0.5_AIR"	12.82	18.244	11.883	"ES0.5"	"AIR"	1.14050804303818	1.28429534823053	1.11001700679211
35.976	"ES0.5_AIR"	5.846	6.88	4.844	"ES0.5"	"AIR"	0.835436894801858	0.896526217489555	0.766710207262259
36.984	"ES0.5_AIR"	12483.037	12881.521	7984.041	"ES0.5"	"AIR"	4.09635504715062	4.11000085908395	3.90227715040913
37.028	"ES0.5_AIR"	12485.898	12887.055	7984.302	"ES0.5"	"AIR"	4.09645456417056	4.11018738077441	3.90229134557824
41.002	"ES0.5_AIR"	273.925	319.274	242.34	"ES0.5"	"AIR"	2.43921423372627	2.5055216838563	2.38621350371676
41.026	"ES0.5_AIR"	274.087	319.73	242.437	"ES0.5"	"AIR"	2.439470067083	2.50613958426614	2.38638658734767
41.039	"ES0.5_AIR"	273.893	319.602	242.308	"ES0.5"	"AIR"	2.43916368091266	2.50596622727032	2.38615638882698
42.034	"ES0.5_AIR"	113.671	189.222	116.35	"ES0.5"	"AIR"	2.05945359983323	2.27926074354815	2.06948309393461
43.018	"ES0.5_AIR"	527.138	852.647	481.011	"ES0.5"	"AIR"	2.72274741648791	2.93127831841117	2.68305694941061
43.054	"ES0.5_AIR"	526.368	848.505	479.753	"ES0.5"	"AIR"	2.72211377383616	2.9291659393746	2.68192200300803
43.989	"ES0.5_AIR"	40.58	58.63	29.407	"ES0.5"	"AIR"	1.61888448499545	1.77546480934574	1.48297357411599
44.001	"ES0.5_AIR"	40.483	58.695	29.407	"ES0.5"	"AIR"	1.61787015650035	1.77593795653394	1.48297357411599
44.062	"ES0.5_AIR"	40.225	56.79	29.31	"ES0.5"	"AIR"	1.61516066431656	1.76185269446638	1.48158593636762
44.997	"ES0.5_AIR"	446.484	310.061	256.311	"ES0.5"	"AIR"	2.65077751152693	2.492845563836	2.41045835261993
45.033	"ES0.5_AIR"	446.422	309.966	256.214	"ES0.5"	"AIR"	2.65071733479793	2.49271290729182	2.41029460327736
45.992	"ES0.5_AIR"	54.495	42.458	28.023	"ES0.5"	"AIR"	1.74425385573115	1.63806973558436	1.46274230183384
46.021	"ES0.5_AIR"	54.399	42.394	28.056	"ES0.5"	"AIR"	1.7435019254071	1.63742968465006	1.46323582684099
47.013	"ES0.5_AIR"	191.127	163.551	89.681	"ES0.5"	"AIR"	2.28358840144179	2.21630052590819	1.95751630073643
47.037	"ES0.5_AIR"	191.063	163.745	89.681	"ES0.5"	"AIR"	2.28344370820616	2.21681224265687	1.95751630073643
47.049	"ES0.5_AIR"	190.869	163.745	89.616	"ES0.5"	"AIR"	2.28300481206486	2.21681224265687	1.95720488750253
47.06	"ES0.5_AIR"	190.933	163.713	89.552	"ES0.5"	"AIR"	2.28314965157638	2.21672787728427	1.9568980469126
47.984	"ES0.5_AIR"	5.748	4.714	2.712	"ES0.5"	"AIR"	0.829175073917088	0.756940236046724	0.569607967546825
49.011	"ES0.5_AIR"	3.907	2.616	2.615	"ES0.5"	"AIR"	0.690816057980915	0.558228421803326	0.55810830163055
49.992	"ES0.5_AIR"	7.36	9.36	6.553	"ES0.5"	"AIR"	0.922206277439016	1.01535975540921	0.878119484697167
51	"ES0.5_AIR"	3.519	5.845	3.035	"ES0.5"	"AIR"	0.655042341331202	0.835373452470009	0.605843539058089
52.012	"ES0.5_AIR"	1.033	1.42	0.549	"ES0.5"	"AIR"	0.308137378638039	0.383815365980431	0.190051417759206
52.018	"ES0.5_AIR"	1.033	1.42	0.581	"ES0.5"	"AIR"	0.308137378638039	0.383815365980431	0.198931869932209
53.026	"ES0.5_AIR"	7.683	6.845	8.007	"ES0.5"	"AIR"	0.938669801022679	0.894592947922956	0.954580162743757
53.939	"ES0.5_AIR"	2.906	2.292	1.84	"ES0.5"	"AIR"	0.591732238951836	0.517459826540232	0.453318340047038
54.046	"ES0.5_AIR"	3.035	2.68	2.098	"ES0.5"	"AIR"	0.605843539058089	0.565847818673518	0.491081413423187
54.947	"ES0.5_AIR"	108.209	74.563	96.454	"ES0.5"	"AIR"	2.03825843039505	1.87830919193881	1.98879966943903
57.033	"ES0.5_AIR"	136.376	190.998	113.315	"ES0.5"	"AIR"	2.13791086679934	2.28329670477913	2.05810322068234
57.07	"ES0.5_AIR"	136.408	190.836	113.283	"ES0.5"	"AIR"	2.13801201842014	2.28293011031254	2.05798163236126
59.049	"ES0.5_AIR"	1498.506	10007.779	456.44	"ES0.5"	"AIR"	3.17594820784925	4.00038109986634	2.66033413801391
59.086	"ES0.5_AIR"	1497.999	10002.583	455.989	"ES0.5"	"AIR"	3.17580134312538	4.0001555798424	2.65990574646636
61.028	"ES0.5_AIR"	548.325	942.878	686.596	"ES0.5"	"AIR"	2.73982936438634	2.97491586362981	2.83733334157089
61.065	"ES0.5_AIR"	548.327	942.559	686.113	"ES0.5"	"AIR"	2.73983094557668	2.9747690614414	2.83702816535776
62.995	"ES0.5_AIR"	70.173	116.997	90.897	"ES0.5"	"AIR"	1.85231527207937	2.07187096578063	1.96330133396814
63.026	"ES0.5_AIR"	70.012	116.932	90.929	"ES0.5"	"AIR"	1.85133174440106	2.07163166376996	1.96345253590433
64.003	"ES0.5_AIR"	2.163	4.165	2.034	"ES0.5"	"AIR"	0.500099191915723	0.713070325855639	0.482015576450712
65.02	"ES0.5_AIR"	4.133	5.91	3.616	"ES0.5"	"AIR"	0.710371264260763	0.839478047374198	0.664265800147675
68.049	"ES0.5_AIR"	5.23	6.457	5.616	"ES0.5"	"AIR"	0.79448804665917	0.872564143090652	0.82059549654449
69.033	"ES0.5_AIR"	83.673	62.883	65.267	"ES0.5"	"AIR"	1.92774494728039	1.80538530278349	1.82129730991603
69.07	"ES0.5_AIR"	83.641	62.915	65.332	"ES0.5"	"AIR"	1.92758078573927	1.80560279325613	1.82172309206498
71.049	"ES0.5_AIR"	48.58	48.839	34.767	"ES0.5"	"AIR"	1.6953065224318	1.69756931978998	1.55348251470629
71.086	"ES0.5_AIR"	48.516	48.839	34.638	"ES0.5"	"AIR"	1.69474555426545	1.69756931978998	1.55191332349795
73.065	"ES0.5_AIR"	82.027	117.129	135.699	"ES0.5"	"AIR"	1.91921934592055	2.0723565275365	2.13576533756658
75.044	"ES0.5_AIR"	83.41	77.049	95.355	"ES0.5"	"AIR"	1.92639390026968	1.89236734305168	1.98387425574361
75.068	"ES0.5_AIR"	83.346	76.952	95.291	"ES0.5"	"AIR"	1.92606449155918	1.89182726228074	1.98358569695843
77.06	"ES0.5_AIR"	55.815	55.203	21.728	"ES0.5"	"AIR"	1.75446301101386	1.74975949792978	1.35656122071488
78.046	"ES0.5_AIR"	8.397	9.107	4.553	"ES0.5"	"AIR"	0.972989226855349	1.00462226570078	0.744527673472567
79.054	"ES0.5_AIR"	23.629	24.083	27.308	"ES0.5"	"AIR"	1.39144677873726	1.39937947815263	1.45190918693322
80.049	"ES0.5_AIR"	3.972	3.358	3.487	"ES0.5"	"AIR"	0.696531119969607	0.639287225910237	0.651956069533074
81.07	"ES0.5_AIR"	42.093	29.02	51.869	"ES0.5"	"AIR"	1.63440672936554	1.47741068790725	1.72320109594343
82.078	"ES0.5_AIR"	5.586	4.424	5.005	"ES0.5"	"AIR"	0.818621726375889	0.734319680859007	0.778513011738925
82.989	"ES0.5_AIR"	65.923	44.195	48.902	"ES0.5"	"AIR"	1.82557540112244	1.65509039072904	1.69811795186703
83.01	"ES0.5_AIR"	66.019	44.195	48.934	"ES0.5"	"AIR"	1.82619794337807	1.65509039072904	1.69839635692927
83.049	"ES0.5_AIR"	65.955	44.26	49.031	"ES0.5"	"AIR"	1.82578301437757	1.65571454961871	1.69923918347788
83.086	"ES0.5_AIR"	65.923	44.26	48.838	"ES0.5"	"AIR"	1.82557540112244	1.65571454961871	1.69756060575401
83.911	"ES0.5_AIR"	9.397	7.684	7.006	"ES0.5"	"AIR"	1.01690804397207	0.938719814782383	0.903415585769086
84.081	"ES0.5_AIR"	10.366	9.655	7.2	"ES0.5"	"AIR"	1.05560765170871	1.02755345405022	0.913813852383717
84.919	"ES0.5_AIR"	154.117	219.145	155.275	"ES0.5"	"AIR"	2.19065939679238	2.34270882607958	2.19388950757484
85.065	"ES0.5_AIR"	162.322	237.45	156.503	"ES0.5"	"AIR"	2.21304468954416	2.37739732676989	2.19728883032268
85.101	"ES0.5_AIR"	161.934	237.321	156.148	"ES0.5"	"AIR"	2.21201171949353	2.37716231251972	2.19630885818535
86.036	"ES0.5_AIR"	15.755	18.723	11.88	"ES0.5"	"AIR"	1.22414443217129	1.29497297472041	1.10991586302379
86.06	"ES0.5_AIR"	15.755	18.627	11.848	"ES0.5"	"AIR"	1.22414443217129	1.29285392247245	1.10883552793461
86.096	"ES0.5_AIR"	15.723	18.756	11.654	"ES0.5"	"AIR"	1.22331418976413	1.29569901748951	1.10222783012313
87.044	"ES0.5_AIR"	22.63	15.462	11.975	"ES0.5"	"AIR"	1.37346372163237	1.21648259735246	1.1131073665205
87.08	"ES0.5_AIR"	22.63	15.559	11.975	"ES0.5"	"AIR"	1.37346372163237	1.2190341061448	1.1131073665205
88.112	"ES0.5_AIR"	6.814	4.618	3.552	"ES0.5"	"AIR"	0.892873406888766	0.749581734865559	0.658202253387015
89.023	"ES0.5_AIR"	450.439	101.523	357.454	"ES0.5"	"AIR"	2.65459907524054	2.01082130590455	2.55443343105553
89.042	"ES0.5_AIR"	450.342	101.523	357.454	"ES0.5"	"AIR"	2.65450574902985	2.01082130590455	2.55443343105553
89.06	"ES0.5_AIR"	450.343	101.491	357.357	"ES0.5"	"AIR"	2.65450671125805	2.01068573054352	2.55431589222033
89.096	"ES0.5_AIR"	450.182	101.362	357.26	"ES0.5"	"AIR"	2.65435176505195	2.01013876276105	2.55419832156542
90.055	"ES0.5_AIR"	22.402	6.458	18.27	"ES0.5"	"AIR"	1.36925297501043	0.872622379025288	1.28488171465545
91.039	"ES0.5_AIR"	82.737	78.025	65.495	"ES0.5"	"AIR"	1.92291739760149	1.89776450451162	1.82278899035502
91.05	"ES0.5_AIR"	82.834	78.219	65.495	"ES0.5"	"AIR"	1.9234201882926	1.89882935590186	1.82278899035502
91.058	"ES0.5_AIR"	82.963	78.284	65.463	"ES0.5"	"AIR"	1.92408794753982	1.89918555285594	1.8225799405244
92.062	"ES0.5_AIR"	37.572	46.77	16.332	"ES0.5"	"AIR"	1.5862721580894	1.67915524128335	1.23884868036234
93.033	"ES0.5_AIR"	922.468	1119.89	309.733	"ES0.5"	"AIR"	2.96542185087079	3.04956299463152	2.49238737799543
93.07	"ES0.5_AIR"	922.211	1119.829	309.637	"ES0.5"	"AIR"	2.96530097043345	3.04953935923082	2.49225318332689
94.041	"ES0.5_AIR"	70.915	87.251	25.21	"ES0.5"	"AIR"	1.85681948478892	1.94571963521591	1.4184670209466
95.049	"ES0.5_AIR"	35.672	28.314	23.274	"ES0.5"	"AIR"	1.56433459595128	1.46707508351521	1.38514134760466
95.086	"ES0.5_AIR"	35.64	28.12	23.242	"ES0.5"	"AIR"	1.56395546499581	1.464191370641	1.38456844689412
96.057	"ES0.5_AIR"	4.488	3.261	3.746	"ES0.5"	"AIR"	0.739414102698695	0.629511534200453	0.67632773388132
97.04	"ES0.5_AIR"	26.119	16.563	27.99	"ES0.5"	"AIR"	1.43327367109145	1.24459870132887	1.462248215355
97.065	"ES0.5_AIR"	26.087	16.595	28.087	"ES0.5"	"AIR"	1.43276090774291	1.24538927117121	1.46369893091937
97.101	"ES0.5_AIR"	26.152	16.692	28.087	"ES0.5"	"AIR"	1.4338018249736	1.24777693069757	1.46369893091937
97.967	"ES0.5_AIR"	5.457	4.198	5.941	"ES0.5"	"AIR"	0.810030786405839	0.715836275164994	0.841422044402359
98.975	"ES0.5_AIR"	25.05	15.722	20.499	"ES0.5"	"AIR"	1.41580772763554	1.22328821909695	1.33241825970248
99.08	"ES0.5_AIR"	25.146	15.819	20.434	"ES0.5"	"AIR"	1.41740525684369	1.22580017057055	1.3311032263765
99.092	"ES0.5_AIR"	25.146	15.787	20.402	"ES0.5"	"AIR"	1.41740525684369	1.22497309042883	1.330454359722
99.104	"ES0.5_AIR"	25.146	15.755	20.402	"ES0.5"	"AIR"	1.41740525684369	1.22414443217129	1.330454359722
99.117	"ES0.5_AIR"	25.146	15.755	20.402	"ES0.5"	"AIR"	1.41740525684369	1.22414443217129	1.330454359722
101.06	"ES0.5_AIR"	30.087	24.92	13.171	"ES0.5"	"AIR"	1.49257881318793	1.41363499719856	1.15140049803562
101.096	"ES0.5_AIR"	30.119	24.92	13.138	"ES0.5"	"AIR"	1.49302563261522	1.41363499719856	1.15038797732528
102.025	"ES0.5_AIR"	6.49	3.745	3.293	"ES0.5"	"AIR"	0.874481817699467	0.676236216763311	0.632760888479439
102.068	"ES0.5_AIR"	6.49	3.778	3.293	"ES0.5"	"AIR"	0.874481817699467	0.679246145413859	0.632760888479439
102.104	"ES0.5_AIR"	6.458	3.778	3.326	"ES0.5"	"AIR"	0.872622379025288	0.679246145413859	0.636086515103073
102.128	"ES0.5_AIR"	6.522	3.778	3.293	"ES0.5"	"AIR"	0.87633332908638	0.679246145413859	0.632760888479439
103.032	"ES0.5_AIR"	23.244	17.722	13.558	"ES0.5"	"AIR"	1.38460427533797	1.27235224090679	1.16310171504398
103.042	"ES0.5_AIR"	23.212	17.722	13.558	"ES0.5"	"AIR"	1.38403066524051	1.27235224090679	1.16310171504398
103.075	"ES0.5_AIR"	23.18	17.69	13.526	"ES0.5"	"AIR"	1.38345629652475	1.27160930137883	1.16214603982538
103.112	"ES0.5_AIR"	23.115	17.722	13.365	"ES0.5"	"AIR"	1.3822872662579	1.27235224090679	1.15730563032797
103.123	"ES0.5_AIR"	23.115	17.722	13.332	"ES0.5"	"AIR"	1.3822872662579	1.27235224090679	1.15630679949407
104.047	"ES0.5_AIR"	2.776	2.357	1.711	"ES0.5"	"AIR"	0.577031985626031	0.525951341248012	0.433129517580486
104.049	"ES0.5_AIR"	2.776	2.357	1.743	"ES0.5"	"AIR"	0.577031985626031	0.525951341248012	0.43822580760453
104.062	"ES0.5_AIR"	2.744	2.357	1.711	"ES0.5"	"AIR"	0.573335840066068	0.525951341248012	0.433129517580486
105.037	"ES0.5_AIR"	7.587	41.349	26.407	"ES0.5"	"AIR"	0.933841462898721	1.62684315965824	1.43786149979522
105.057	"ES0.5_AIR"	7.619	41.316	26.407	"ES0.5"	"AIR"	0.93545688071161	1.62650460845931	1.43786149979522
105.07	"ES0.5_AIR"	7.619	41.349	26.407	"ES0.5"	"AIR"	0.93545688071161	1.62684315965824	1.43786149979522
106.078	"ES0.5_AIR"	3.035	5.23	6.49	"ES0.5"	"AIR"	0.605843539058089	0.79448804665917	0.874481817699467
107.049	"ES0.5_AIR"	60.298	32.957	138.508	"ES0.5"	"AIR"	1.78744630480987	1.53092931464032	2.14459911267224
107.086	"ES0.5_AIR"	60.298	32.925	138.476	"ES0.5"	"AIR"	1.78744630480987	1.53051985633177	2.14449948385136
108.057	"ES0.5_AIR"	9.33	5.134	15.171	"ES0.5"	"AIR"	1.01410032151962	0.787743771646467	1.20873687711441
108.081	"ES0.5_AIR"	9.33	5.102	15.139	"ES0.5"	"AIR"	1.01410032151962	0.785472203306388	1.20787662159197
108.093	"ES0.5_AIR"	9.46	5.07	15.139	"ES0.5"	"AIR"	1.01953168453126	0.783188691075258	1.20787662159197
109.065	"ES0.5_AIR"	21.565	20.499	47.416	"ES0.5"	"AIR"	1.35343533785616	1.33241825970248	1.68498890634309
109.076	"ES0.5_AIR"	21.533	20.531	47.416	"ES0.5"	"AIR"	1.35281901669987	1.33306420095198	1.68498890634309
109.089	"ES0.5_AIR"	21.5	20.466	47.416	"ES0.5"	"AIR"	1.35218251811136	1.33175112502444	1.68498890634309
109.101	"ES0.5_AIR"	21.436	20.434	47.481	"ES0.5"	"AIR"	1.35094543133748	1.3311032263765	1.68557156928535
110.06	"ES0.5_AIR"	2.938	2.841	4.94	"ES0.5"	"AIR"	0.595275711802099	0.584444307165176	0.773786444981194
110.073	"ES0.5_AIR"	2.938	2.809	4.94	"ES0.5"	"AIR"	0.595275711802099	0.580810972660946	0.773786444981194
110.084	"ES0.5_AIR"	2.938	2.841	4.94	"ES0.5"	"AIR"	0.595275711802099	0.584444307165176	0.773786444981194
110.109	"ES0.5_AIR"	3.003	2.841	5.005	"ES0.5"	"AIR"	0.602385590105105	0.584444307165176	0.778513011738925
111.08	"ES0.5_AIR"	12.204	7.975	11.01	"ES0.5"	"AIR"	1.12070551565827	0.953034457250357	1.07954300740291
111.092	"ES0.5_AIR"	12.204	7.975	11.01	"ES0.5"	"AIR"	1.12070551565827	0.953034457250357	1.07954300740291
111.104	"ES0.5_AIR"	12.204	7.975	10.945	"ES0.5"	"AIR"	1.12070551565827	0.953034457250357	1.0771861540859
111.117	"ES0.5_AIR"	12.204	7.975	10.913	"ES0.5"	"AIR"	1.12070551565827	0.953034457250357	1.07602114178355
112.007	"ES0.5_AIR"	3.648	2.099	3.842	"ES0.5"	"AIR"	0.667266119382274	0.491221576239283	0.685024785105714
112.052	"ES0.5_AIR"	3.616	2.099	3.81	"ES0.5"	"AIR"	0.664265800147675	0.491221576239283	0.682145076373832
112.088	"ES0.5_AIR"	3.681	2.066	3.81	"ES0.5"	"AIR"	0.670338641127442	0.486572150518356	0.682145076373832
112.112	"ES0.5_AIR"	3.681	2.066	3.842	"ES0.5"	"AIR"	0.670338641127442	0.486572150518356	0.685024785105714
113.015	"ES0.5_AIR"	11.59	8.653	7.459	"ES0.5"	"AIR"	1.10002573010786	0.984662306190107	0.927319024959656
113.06	"ES0.5_AIR"	11.59	8.718	7.459	"ES0.5"	"AIR"	1.10002573010786	0.987576894726987	0.927319024959656
113.096	"ES0.5_AIR"	11.493	8.718	7.523	"ES0.5"	"AIR"	1.09666673997538	0.987576894726987	0.930592488442598
113.107	"ES0.5_AIR"	11.461	8.75	7.555	"ES0.5"	"AIR"	1.0955528960194	0.989004615698537	0.932220013877119
114.091	"ES0.5_AIR"	11.364	9.137	4.908	"ES0.5"	"AIR"	1.09215899639127	1.00590944649456	0.771440486639912
114.128	"ES0.5_AIR"	11.332	9.17	4.876	"ES0.5"	"AIR"	1.09103351605447	1.00732095292274	0.769081787118219
115.075	"ES0.5_AIR"	11.042	8.621	8.944	"ES0.5"	"AIR"	1.08069862287113	0.983220214648103	0.997561115633588
115.112	"ES0.5_AIR"	10.978	8.653	8.976	"ES0.5"	"AIR"	1.07838430874819	0.984662306190107	0.998956440470486
115.123	"ES0.5_AIR"	11.01	8.653	9.041	"ES0.5"	"AIR"	1.07954300740291	0.984662306190107	1.00177696707744
116.143	"ES0.5_AIR"	2.906	1.839	1.614	"ES0.5"	"AIR"	0.591732238951836	0.453165392525857	0.417305583244525
117.07	"ES0.5_AIR"	42.872	30.248	21.241	"ES0.5"	"AIR"	1.64218743310942	1.49482222594378	1.34715431010059
117.078	"ES0.5_AIR"	42.84	30.248	21.176	"ES0.5"	"AIR"	1.64187054547631	1.49482222594378	1.34588321293171
117.091	"ES0.5_AIR"	42.807	30.248	21.015	"ES0.5"	"AIR"	1.64154351275232	1.49482222594378	1.34271868979554
117.102	"ES0.5_AIR"	42.807	30.248	20.757	"ES0.5"	"AIR"	1.64154351275232	1.49482222594378	1.33759901173999
117.127	"ES0.5_AIR"	42.452	30.119	20.272	"ES0.5"	"AIR"	1.63800977086464	1.49302563261522	1.32780832432351
118.065	"ES0.5_AIR"	3.745	2.647	1.453	"ES0.5"	"AIR"	0.676236216763311	0.561935763313781	0.389697548206386
118.078	"ES0.5_AIR"	3.648	2.615	1.485	"ES0.5"	"AIR"	0.667266119382274	0.55810830163055	0.395326393069351
118.081	"ES0.5_AIR"	3.648	2.615	1.485	"ES0.5"	"AIR"	0.667266119382274	0.55810830163055	0.395326393069351
118.086	"ES0.5_AIR"	3.616	2.615	1.485	"ES0.5"	"AIR"	0.664265800147675	0.55810830163055	0.395326393069351
119.06	"ES0.5_AIR"	9.363	11.333	10.686	"ES0.5"	"AIR"	1.01548549815445	1.09106873150001	1.06766588197425
119.086	"ES0.5_AIR"	9.363	11.3	10.59	"ES0.5"	"AIR"	1.01548549815445	1.0899051114394	1.0640834359636
120.081	"ES0.5_AIR"	1.646	1.873	1.162	"ES0.5"	"AIR"	0.422589839851482	0.458335625991947	0.334855689617292
121.052	"ES0.5_AIR"	34.833	19.853	14.302	"ES0.5"	"AIR"	1.5542831695645	1.3191685432293	1.18474819762794
121.065	"ES0.5_AIR"	34.833	19.853	14.302	"ES0.5"	"AIR"	1.5542831695645	1.3191685432293	1.18474819762794
121.089	"ES0.5_AIR"	34.833	19.821	14.205	"ES0.5"	"AIR"	1.5542831695645	1.31850158415879	1.18198642448015
121.101	"ES0.5_AIR"	34.801	19.821	14.14	"ES0.5"	"AIR"	1.55389515760523	1.31850158415879	1.18012587516405
122.06	"ES0.5_AIR"	4.262	3.002	1.937	"ES0.5"	"AIR"	0.721150843749684	0.602277084300193	0.4679039465228
122.084	"ES0.5_AIR"	4.23	3.034	1.937	"ES0.5"	"AIR"	0.718501688867274	0.605735893876747	0.4679039465228
122.096	"ES0.5_AIR"	4.197	3.034	1.937	"ES0.5"	"AIR"	0.715752716822859	0.605735893876747	0.4679039465228
