m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
179.086	0.942	0.936	0.994
179.107	0.942	0.936	0.994
179.128	0.949	0.904	0.952
179.929	1.256	1.033	0.822
180.081	1.227	1.033	0.842
180.093	1.234	1.065	0.863
180.151	1.242	1.130	0.910
180.937	31.193	32.961	1.057
181.076	31.185	32.993	1.058
181.101	31.142	32.961	1.058
181.159	30.915	32.735	1.059
181.170	30.813	32.671	1.060
182.109	3.039	3.196	1.052
183.047	18.496	18.466	0.998
183.080	18.467	18.433	0.998
186.140	0.876	0.678	0.773
187.148	1.658	1.549	0.934
188.937	0.606	0.516	0.852
189.164	0.548	0.419	0.766
191.143	1.541	1.453	0.942
192.093	1.337	1.420	1.062
193.101	2.514	2.454	0.976
193.122	2.514	2.486	0.989
194.154	0.847	0.871	1.029
195.065	1.030	1.130	1.097
195.138	1.022	1.130	1.105
197.132	0.964	0.678	0.703
199.148	1.563	1.388	0.888
201.139	8.942	9.524	1.065
201.233	8.927	9.492	1.063
203.086	0.679	0.775	1.141
203.154	0.650	0.710	1.092
204.187	0.409	0.419	1.026
205.157	0.869	1.033	1.188
205.195	0.847	1.033	1.219
211.148	4.917	5.522	1.123
228.093	4.193	4.488	1.070
228.269	4.150	4.391	1.058
237.164	0.650	0.710	1.093
239.007	0.854	1.033	1.209
239.179	0.876	1.065	1.215
150.000	876.390	869.965	0.993
