m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
99.117	27.144	26.696	0.984
101.060	32.041	31.798	0.992
101.096	32.041	31.798	0.992
102.025	6.105	5.424	0.888
102.068	6.072	5.392	0.888
102.104	6.039	5.359	0.887
102.128	6.047	5.359	0.886
103.032	30.303	25.762	0.850
103.042	30.328	25.762	0.849
103.075	30.319	25.730	0.849
103.112	30.311	25.698	0.848
103.123	30.278	25.666	0.848
104.047	3.317	3.196	0.964
104.049	3.325	3.196	0.961
104.062	3.325	3.196	0.961
105.037	9.751	9.201	0.944
105.057	9.768	9.169	0.939
105.070	9.776	9.201	0.941
106.078	2.978	3.003	1.008
107.049	58.989	58.196	0.987
107.086	59.047	58.293	0.987
108.057	9.355	8.686	0.928
108.081	9.364	8.686	0.928
108.093	9.364	8.686	0.928
109.065	22.289	21.531	0.966
109.076	22.256	21.499	0.966
109.089	22.231	21.499	0.967
109.101	22.256	21.531	0.967
110.060	3.193	3.390	1.062
110.073	3.193	3.358	1.052
110.084	3.218	3.390	1.054
110.109	3.234	3.390	1.048
111.080	13.357	13.785	1.032
111.092	13.358	13.817	1.034
111.104	13.341	13.817	1.036
111.117	13.324	13.817	1.037
112.007	3.102	2.970	0.957
112.052	3.069	2.938	0.957
112.088	3.052	2.873	0.941
112.112	3.061	2.905	0.949
113.015	12.655	12.365	0.977
113.060	12.647	12.365	0.978
113.096	12.606	12.301	0.976
113.107	12.614	12.365	0.980
114.091	11.382	11.397	1.001
114.128	11.415	11.494	1.007
115.075	11.448	10.687	0.934
115.112	11.431	10.655	0.932
115.123	11.415	10.558	0.925
116.143	3.044	2.357	0.774
117.070	46.264	48.644	1.051
117.078	46.256	48.676	1.052
117.091	46.231	48.676	1.053
117.102	46.157	48.612	1.053
117.127	45.975	48.483	1.055
118.065	4.028	3.939	0.978
118.078	4.028	3.939	0.978
118.081	4.028	3.939	0.978
118.086	4.028	3.939	0.978
119.060	10.365	10.526	1.016
119.086	10.357	10.493	1.013
120.081	1.580	1.453	0.920
121.052	33.612	33.154	0.986
121.065	33.596	33.154	0.987
121.089	33.588	33.154	0.987
121.101	33.596	33.154	0.987
122.060	4.731	4.778	1.010
122.084	4.732	4.746	1.003
122.096	4.732	4.778	1.010
123.092	14.657	14.207	0.969
124.039	2.846	3.358	1.180
124.057	2.862	3.358	1.173
125.042	11.234	11.817	1.052
125.060	11.242	11.817	1.051
125.071	11.242	11.817	1.051
125.084	11.242	11.817	1.051
125.096	11.242	11.817	1.051
125.107	11.225	11.785	1.050
125.120	11.250	11.817	1.050
127.112	16.626	17.564	1.056
127.136	16.585	17.467	1.053
127.903	2.688	2.906	1.081
128.120	2.771	3.132	1.130
128.143	2.779	3.100	1.115
128.911	9.629	10.075	1.046
129.045	9.994	10.495	1.050
129.070	10.010	10.559	1.055
129.091	10.010	10.559	1.055
129.127	9.961	10.527	1.057
129.139	9.928	10.462	1.054
129.151	9.771	10.366	1.061
131.060	9.803	9.170	0.935
131.107	9.778	9.202	0.941
131.143	9.770	9.234	0.945
131.154	9.712	9.202	0.948
132.066	1.381	1.323	0.958
132.102	1.398	1.356	0.970
133.065	4.931	5.361	1.087
133.101	4.790	5.071	1.059
135.080	10.406	10.267	0.987
135.117	10.373	10.267	0.990
137.047	33.723	17.983	0.533
137.060	33.723	18.016	0.534
137.060	33.723	18.016	0.534
137.071	33.707	18.016	0.534
137.132	33.674	17.983	0.534
139.148	9.165	9.653	1.053
144.175	2.184	1.872	0.857
145.076	25.506	24.825	0.973
145.122	25.515	24.792	0.972
145.962	3.507	3.616	1.031
145.968	3.515	3.616	1.029
146.970	3.235	3.261	1.008
146.976	3.251	3.261	1.003
148.088	0.976	0.968	0.992
148.125	0.918	0.904	0.984
149.096	22.207	22.340	1.006
151.075	7.727	7.297	0.944
152.120	1.555	1.872	1.204
153.055	10.455	9.654	0.923
153.070	10.455	9.654	0.923
153.127	10.455	9.654	0.923
153.151	10.455	9.687	0.926
153.980	1.935	2.421	1.251
155.086	12.249	12.719	1.038
155.107	12.250	12.687	1.036
155.142	12.250	12.719	1.038
157.159	7.197	6.683	0.929
159.174	11.655	11.816	1.014
161.132	2.242	2.357	1.051
162.128	0.893	1.259	1.410
163.063	5.162	5.457	1.057
163.075	5.179	5.489	1.060
163.099	5.195	5.489	1.057
163.123	5.195	5.522	1.063
163.136	5.195	5.489	1.057
163.148	5.203	5.489	1.055
165.091	2.771	3.196	1.154
165.985	0.893	0.710	0.795
166.062	0.918	0.710	0.774
166.078	0.934	0.742	0.794
166.135	0.926	0.775	0.836
167.070	5.153	5.134	0.996
167.086	5.145	5.102	0.992
174.140	7.999	7.652	0.957
175.148	1.712	1.517	0.886
178.062	0.860	1.033	1.201
178.123	0.843	1.001	1.186
179.086	1.522	1.905	1.252
179.107	1.530	1.937	1.266
179.128	1.538	1.937	1.259
179.929	0.579	0.613	1.059
180.081	0.604	0.613	1.016
180.093	0.587	0.581	0.990
180.151	0.562	0.613	1.091
180.937	6.122	7.394	1.208
181.076	6.081	7.459	1.227
181.101	6.072	7.394	1.218
181.159	6.064	7.362	1.214
181.170	6.064	7.330	1.209
182.109	0.992	0.807	0.813
183.047	6.238	6.297	1.009
183.080	6.238	6.264	1.004
186.140	0.653	0.548	0.840
187.148	1.844	2.163	1.173
188.937	0.810	0.904	1.115
189.164	0.835	0.871	1.043
191.143	2.043	2.422	1.185
192.093	1.332	1.453	1.091
193.101	3.028	3.294	1.088
193.122	2.986	3.261	1.092
194.154	1.166	1.291	1.107
195.065	1.795	1.905	1.061
195.138	1.820	1.905	1.047
197.132	1.522	1.550	1.018
199.148	2.771	2.776	1.002
201.139	15.251	15.786	1.035
201.233	15.218	15.851	1.042
203.086	1.298	1.097	0.845
203.154	1.282	1.097	0.856
204.187	0.521	0.484	0.930
205.157	1.530	1.388	0.907
205.195	1.530	1.388	0.907
211.148	5.584	7.234	1.295
228.093	4.285	4.779	1.115
228.269	4.293	4.778	1.113
237.164	0.819	0.904	1.104
239.007	1.124	1.097	0.976
239.179	1.133	1.130	0.997
150.000	836.424	814.225	0.973
