m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
92.062	44.146	43.447	0.984
93.033	998.883	991.453	0.993
93.070	998.804	991.260	0.992
94.041	79.289	78.923	0.995
95.049	39.704	38.061	0.959
95.086	39.659	37.964	0.957
96.057	4.968	4.812	0.968
97.040	21.527	21.308	0.990
97.065	21.481	21.340	0.993
97.101	21.518	21.405	0.995
97.967	4.222	4.101	0.971
98.975	33.987	33.572	0.988
99.080	34.169	33.895	0.992
99.092	34.160	33.863	0.991
99.104	34.178	33.863	0.991
99.117	34.178	33.863	0.991
101.060	23.882	22.952	0.961
101.096	23.937	23.081	0.964
102.025	3.858	3.326	0.862
102.068	3.840	3.326	0.866
102.104	3.876	3.294	0.850
102.128	3.876	3.326	0.858
103.032	27.312	21.886	0.801
103.042	27.312	21.887	0.801
103.075	27.322	21.887	0.801
103.112	27.285	21.757	0.797
103.123	27.267	21.693	0.796
104.047	3.166	2.906	0.918
104.049	3.148	2.906	0.923
104.062	3.148	2.874	0.913
105.037	129.955	130.853	1.007
105.057	129.973	130.853	1.007
105.070	129.955	130.885	1.007
106.078	13.473	13.397	0.994
107.049	57.811	55.294	0.956
107.086	57.820	55.294	0.956
108.057	7.780	6.813	0.876
108.081	7.798	6.845	0.878
108.093	7.780	6.845	0.880
109.065	24.882	23.277	0.935
109.076	24.873	23.309	0.937
109.089	24.873	23.309	0.937
109.101	24.882	23.309	0.937
110.060	3.448	3.035	0.880
110.073	3.467	3.035	0.875
110.084	3.476	3.035	0.873
110.109	3.476	3.067	0.882
111.080	10.382	10.297	0.992
111.092	10.391	10.297	0.991
111.104	10.391	10.297	0.991
111.117	10.382	10.297	0.992
112.007	2.202	2.066	0.938
112.052	2.211	2.131	0.964
112.088	2.202	2.098	0.953
112.112	2.193	2.098	0.957
113.015	10.155	10.332	1.017
113.060	10.091	10.171	1.008
113.096	10.082	10.106	1.002
113.107	10.073	10.106	1.003
114.091	10.300	10.235	0.994
114.128	10.291	10.235	0.995
115.075	10.964	10.299	0.939
115.112	10.992	10.331	0.940
115.123	10.992	10.331	0.940
116.143	2.538	2.454	0.967
117.070	41.311	43.225	1.046
117.078	41.284	43.225	1.047
117.091	41.247	43.193	1.047
117.102	41.220	43.161	1.047
117.127	41.065	43.064	1.049
118.065	3.376	3.358	0.995
118.078	3.385	3.358	0.992
118.081	3.385	3.358	0.992
118.086	3.376	3.358	0.995
119.060	10.710	10.429	0.974
119.086	10.664	10.397	0.975
120.081	1.356	1.356	1.000
121.052	28.512	28.505	1.000
121.065	28.512	28.505	1.000
121.089	28.503	28.472	0.999
121.101	28.503	28.472	0.999
122.060	3.767	3.552	0.943
122.084	3.749	3.519	0.939
122.096	3.749	3.519	0.939
123.092	10.328	9.816	0.950
124.039	1.819	1.194	0.656
124.057	1.819	1.194	0.656
125.042	8.344	7.685	0.921
125.060	8.353	7.685	0.920
125.071	8.372	7.685	0.918
125.084	8.372	7.685	0.918
125.096	8.390	7.685	0.916
125.107	8.372	7.652	0.914
125.120	8.363	7.652	0.915
127.112	13.812	14.593	1.057
127.136	13.803	14.593	1.057
127.903	2.502	2.712	1.084
128.120	2.657	2.906	1.094
128.143	2.666	2.906	1.090
128.911	10.118	9.622	0.951
129.045	10.509	9.880	0.940
129.070	10.509	9.880	0.940
129.091	10.500	9.816	0.935
129.127	10.473	9.751	0.931
129.139	10.455	9.687	0.927
129.151	10.437	9.687	0.928
131.060	9.681	9.525	0.984
131.107	9.699	9.493	0.979
131.143	9.645	9.461	0.981
131.154	9.645	9.461	0.981
132.066	1.274	1.388	1.090
132.102	1.219	1.324	1.086
133.065	4.942	4.748	0.961
133.101	4.733	4.618	0.976
135.080	8.108	7.815	0.964
135.117	8.108	7.815	0.964
137.047	39.485	33.155	0.840
137.060	39.531	33.220	0.840
137.060	39.531	33.220	0.840
137.071	39.522	33.220	0.841
137.132	39.513	33.188	0.840
139.148	7.161	7.201	1.006
144.175	1.810	1.969	1.088
145.076	25.500	25.823	1.013
145.122	25.482	25.790	1.012
145.962	3.048	2.777	0.911
145.968	3.075	2.809	0.913
146.970	4.031	4.424	1.097
146.976	4.013	4.424	1.102
148.088	0.946	0.872	0.921
148.125	0.928	0.872	0.939
149.096	38.192	38.253	1.002
151.075	9.836	10.170	1.034
152.120	1.629	1.711	1.051
153.055	7.716	7.879	1.021
153.070	7.689	7.847	1.021
153.127	7.707	7.814	1.014
153.151	7.716	7.847	1.017
153.980	1.392	1.873	1.345
155.086	10.072	10.104	1.003
155.107	10.072	10.072	1.000
155.142	10.035	10.007	0.997
157.159	5.242	4.650	0.887
159.174	9.755	8.717	0.894
161.132	2.184	2.002	0.917
162.128	0.718	0.710	0.988
163.063	4.086	3.649	0.893
163.075	4.104	3.649	0.889
163.099	4.095	3.649	0.891
163.123	4.077	3.616	0.887
163.136	4.077	3.616	0.887
163.148	4.031	3.584	0.889
165.091	2.247	2.001	0.891
165.985	0.864	0.904	1.046
166.062	0.846	0.904	1.068
166.078	0.837	0.904	1.080
166.135	0.855	0.871	1.019
167.070	3.339	3.875	1.160
167.086	3.357	3.907	1.164
174.140	6.306	5.941	0.942
175.148	1.392	1.452	1.044
178.062	0.873	0.549	0.628
178.123	0.910	0.678	0.745
179.086	1.201	1.291	1.075
179.107	1.228	1.291	1.051
179.128	1.219	1.259	1.033
179.929	0.609	0.645	1.059
180.081	0.600	0.613	1.021
180.093	0.618	0.645	1.044
180.151	0.628	0.645	1.029
180.937	6.998	5.231	0.748
181.076	7.034	5.263	0.748
181.101	7.007	5.231	0.747
181.159	6.998	5.263	0.752
181.170	6.989	5.231	0.749
182.109	1.019	0.807	0.792
183.047	5.005	4.973	0.994
183.080	5.014	4.973	0.992
186.140	0.682	0.645	0.946
187.148	1.546	1.453	0.939
188.937	0.637	0.613	0.963
189.164	0.637	0.613	0.963
191.143	2.129	2.131	1.001
192.093	1.765	2.195	1.244
193.101	3.076	3.617	1.176
193.122	3.058	3.552	1.162
194.154	1.301	1.421	1.092
195.065	1.710	1.873	1.095
195.138	1.629	1.744	1.071
197.132	1.237	1.097	0.887
199.148	2.611	2.325	0.890
201.139	13.938	13.980	1.003
201.233	13.875	13.915	1.003
203.086	1.028	0.807	0.785
203.154	1.028	0.807	0.785
204.187	0.628	0.678	1.080
205.157	1.428	1.162	0.814
205.195	1.374	1.130	0.822
211.148	7.444	8.913	1.197
228.093	6.033	7.620	1.263
228.269	6.033	7.588	1.258
237.164	0.991	0.839	0.846
239.007	1.192	1.420	1.192
239.179	1.219	1.453	1.192
150.000	883.475	861.946	0.976
