m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
111.104	9.985	10.524	1.054
111.117	9.977	10.524	1.055
112.007	1.753	2.131	1.215
112.052	1.745	2.034	1.165
112.088	1.737	1.969	1.134
112.112	1.729	1.937	1.120
113.015	8.600	8.719	1.014
113.060	8.600	8.783	1.021
113.096	8.608	8.848	1.028
113.107	8.600	8.848	1.029
114.091	5.526	5.102	0.923
114.128	5.486	5.135	0.936
115.075	7.847	7.717	0.983
115.112	7.815	7.717	0.987
115.123	7.823	7.717	0.986
116.143	1.745	1.872	1.073
117.070	41.436	39.317	0.949
117.078	41.428	39.317	0.949
117.091	41.348	39.253	0.949
117.102	41.188	39.188	0.951
117.127	40.860	38.769	0.949
118.065	3.579	4.229	1.182
118.078	3.579	4.229	1.182
118.081	3.579	4.229	1.182
118.086	3.571	4.229	1.184
119.060	7.127	6.910	0.970
119.086	7.047	6.813	0.967
120.081	1.017	1.130	1.111
121.052	15.155	15.430	1.018
121.065	15.147	15.398	1.017
121.089	15.107	15.366	1.017
121.101	15.075	15.333	1.017
122.060	2.322	2.421	1.043
122.084	2.314	2.421	1.046
122.096	2.322	2.454	1.057
123.092	10.249	10.202	0.995
124.039	1.937	2.389	1.233
124.057	1.921	2.389	1.243
125.042	7.567	7.491	0.990
125.060	7.591	7.523	0.991
125.071	7.575	7.523	0.993
125.084	7.583	7.523	0.992
125.096	7.591	7.556	0.995
125.107	7.583	7.556	0.996
125.120	7.543	7.524	0.997
127.112	13.330	13.172	0.988
127.136	13.322	13.172	0.989
127.903	2.378	2.744	1.154
128.120	2.386	2.809	1.177
128.143	2.362	2.744	1.162
128.911	7.286	7.296	1.001
129.045	7.295	7.361	1.009
129.070	7.262	7.329	1.009
129.091	7.263	7.361	1.014
129.127	7.271	7.329	1.008
129.139	7.263	7.329	1.009
129.151	7.239	7.329	1.012
131.060	5.678	6.168	1.086
131.107	5.694	6.232	1.095
131.143	5.630	6.103	1.084
131.154	5.630	6.071	1.078
132.066	0.704	0.581	0.825
132.102	0.728	0.581	0.797
133.065	4.333	4.424	1.021
133.101	4.101	4.134	1.008
135.080	6.150	6.781	1.103
135.117	6.086	6.684	1.098
137.047	73.190	97.072	1.326
137.060	73.190	97.072	1.326
137.060	73.190	97.072	1.326
137.071	73.182	97.040	1.326
137.132	73.158	96.943	1.325
139.148	5.869	6.586	1.122
144.175	1.529	1.388	0.908
145.076	12.082	12.462	1.031
145.122	12.074	12.495	1.035
145.962	1.801	1.840	1.022
145.968	1.801	1.840	1.022
146.970	3.131	3.229	1.031
146.976	3.123	3.164	1.013
148.088	0.848	0.807	0.951
148.125	0.856	0.839	0.980
149.096	24.660	24.925	1.011
151.075	5.894	5.715	0.970
152.120	1.249	1.582	1.267
153.055	5.613	5.811	1.035
153.070	5.613	5.811	1.035
153.127	5.645	5.876	1.041
153.151	5.653	5.876	1.039
153.980	0.985	0.613	0.623
155.086	5.133	5.391	1.050
155.107	5.133	5.391	1.050
155.142	5.165	5.424	1.050
157.159	3.387	3.423	1.010
159.174	17.631	20.274	1.150
161.132	1.841	1.711	0.929
162.128	0.792	0.742	0.937
163.063	3.779	3.971	1.051
163.075	3.763	3.939	1.047
163.099	3.771	3.939	1.044
163.123	3.755	3.874	1.032
163.136	3.755	3.874	1.032
163.148	3.763	3.874	1.030
165.091	2.002	1.711	0.855
165.985	0.656	0.645	0.983
166.062	0.696	0.710	1.020
166.078	0.688	0.678	0.985
166.135	0.696	0.678	0.973
167.070	2.298	2.131	0.927
167.086	2.290	2.131	0.931
174.140	3.131	2.808	0.897
175.148	0.945	0.839	0.888
178.062	1.249	1.420	1.137
178.123	1.209	1.356	1.122
179.086	1.017	1.130	1.111
179.107	1.001	1.098	1.097
179.128	1.009	1.130	1.120
179.929	1.289	1.582	1.227
180.081	1.337	1.614	1.207
180.093	1.329	1.582	1.190
180.151	1.329	1.582	1.190
180.937	51.295	58.237	1.135
181.076	51.199	58.204	1.137
181.101	51.191	58.204	1.137
181.159	50.991	58.075	1.139
181.170	50.911	58.011	1.139
182.109	3.988	4.682	1.174
183.047	20.103	20.564	1.023
183.080	20.095	20.532	1.022
186.140	0.961	0.839	0.874
187.148	1.593	2.002	1.256
188.937	0.728	0.678	0.930
189.164	0.624	0.452	0.724
191.143	2.290	2.357	1.029
192.093	2.114	2.228	1.054
193.101	3.900	3.875	0.993
193.122	3.828	3.875	1.012
194.154	1.633	1.937	1.186
195.065	1.281	1.323	1.033
195.138	1.241	1.291	1.041
197.132	1.297	1.679	1.294
199.148	1.721	1.711	0.994
201.139	8.551	8.750	1.023
201.233	8.511	8.686	1.020
203.086	0.752	0.549	0.729
203.154	0.752	0.581	0.772
204.187	0.424	0.290	0.685
205.157	0.905	0.742	0.821
205.195	0.881	0.742	0.843
211.148	9.946	10.721	1.078
228.093	9.800	10.686	1.090
228.269	9.776	10.686	1.093
237.164	0.776	0.645	0.831
239.007	1.041	0.871	0.837
239.179	1.041	0.904	0.868
150.000	843.596	893.023	1.059
