m/z	Average [Raw Data]	Range [Raw Data]	Ratio [Range/Average]
129.070	8.459	8.362	0.989
129.091	8.467	8.298	0.980
129.127	8.391	8.298	0.989
129.139	8.376	8.298	0.991
129.151	8.346	8.266	0.990
131.060	5.697	5.908	1.037
131.107	5.652	5.812	1.028
131.143	5.577	5.747	1.031
131.154	5.562	5.779	1.039
132.066	0.918	0.839	0.914
132.102	0.948	0.904	0.953
133.065	4.652	4.844	1.041
133.101	4.336	4.683	1.080
135.080	6.495	6.070	0.935
135.117	6.457	6.070	0.940
137.047	97.930	37.154	0.379
137.060	97.930	37.219	0.380
137.060	97.930	37.219	0.380
137.071	97.900	37.219	0.380
137.132	97.847	37.251	0.381
139.148	7.209	7.361	1.021
144.175	1.475	1.227	0.832
145.076	11.829	12.042	1.018
145.122	11.821	12.042	1.019
145.962	1.655	1.549	0.936
145.968	1.655	1.549	0.936
146.970	2.529	2.163	0.855
146.976	2.529	2.163	0.855
148.088	0.760	0.807	1.062
148.125	0.760	0.807	1.062
149.096	15.042	15.109	1.004
151.075	4.794	4.747	0.990
152.120	0.925	1.000	1.081
153.055	5.426	5.102	0.940
153.070	5.434	5.134	0.945
153.127	5.434	5.134	0.945
153.151	5.441	5.134	0.944
153.980	1.189	1.033	0.869
155.086	4.583	4.520	0.986
155.107	4.590	4.553	0.992
155.142	4.590	4.553	0.992
157.159	3.846	3.713	0.966
159.174	6.277	7.071	1.127
161.132	1.558	1.614	1.036
162.128	0.511	0.549	1.073
163.063	2.807	2.680	0.955
163.075	2.799	2.647	0.946
163.099	2.814	2.647	0.941
163.123	2.822	2.647	0.938
163.136	2.837	2.680	0.945
163.148	2.830	2.680	0.947
165.091	1.731	1.872	1.082
165.985	0.624	0.484	0.775
166.062	0.624	0.452	0.724
166.078	0.609	0.452	0.742
166.135	0.609	0.484	0.794
167.070	1.648	1.808	1.097
167.086	1.640	1.775	1.082
174.140	3.688	3.390	0.919
175.148	0.820	0.420	0.512
178.062	0.624	0.678	1.085
178.123	0.602	0.645	1.072
179.086	1.046	0.968	0.926
179.107	1.038	0.968	0.933
179.128	1.031	0.936	0.908
179.929	1.279	1.259	0.984
180.081	1.279	1.291	1.009
180.093	1.272	1.291	1.015
180.151	1.256	1.259	1.002
180.937	20.791	22.275	1.071
181.076	20.768	22.243	1.071
181.101	20.745	22.211	1.071
181.159	20.422	21.920	1.073
181.170	20.257	21.662	1.069
182.109	2.340	2.259	0.966
183.047	17.066	17.691	1.037
183.080	17.058	17.691	1.037
186.140	0.827	0.871	1.053
187.148	1.362	0.936	0.687
188.937	0.790	0.775	0.981
189.164	0.707	0.807	1.141
191.143	2.145	1.840	0.858
192.093	1.942	2.066	1.064
193.101	3.372	3.262	0.967
193.122	3.259	3.100	0.951
194.154	1.535	1.614	1.052
195.065	1.136	1.162	1.023
195.138	1.084	1.227	1.132
197.132	0.918	1.001	1.090
199.148	1.490	1.388	0.932
201.139	7.586	7.588	1.000
201.233	7.593	7.620	1.004
203.086	0.715	0.807	1.129
203.154	0.692	0.775	1.119
204.187	0.474	0.419	0.885
205.157	0.955	0.871	0.912
205.195	0.955	0.871	0.912
211.148	9.431	10.301	1.092
228.093	8.444	8.976	1.063
228.269	8.466	8.976	1.060
237.164	0.722	0.516	0.715
239.007	0.858	0.904	1.054
239.179	0.873	0.904	1.036
150.000	920.041	855.486	0.930
